quotes,authors,categories
"When I became finance minister, they called me Okonjo-Wahala - or 'Trouble Woman.' It means 'I give you hell.' But I don't care what names they call me. I'm a fighter; I'm very focused on what I'm doing, and relentless in what I want to achieve, almost to a fault. If you get in my way, you get kicked.",Ngozi Okonjo-Iweala,Finance
"When you're in finance, you see the company deeply - where it's running well and where there's issues you've got to solve.",Jamie S. Miller,Finance
"Tom DeLay may or may not have broken campaign finance laws, but he did his best to look like he was breaking them.",P. J. O'Rourke,Finance
"The Federal Reserve is not charged with designing or evaluating proposals for housing finance reform. But we are responsible for regulating and supervising banking institutions to ensure their safety and soundness, and more broadly for the stability of the financial system.",Jerome Powell,Finance
"The war we are fighting today against terrorism is a multifaceted fight. We have to use every tool in our toolkit to wage this war - diplomacy, finance, intelligence, law enforcement, and of course, military power - and we are developing new tools as we go along.",Richard Armitage,Finance
"At 25, I made many companies. I was thinking more like a businessman or entrepreneur than a CEO. I created many companies, small companies, medium companies. I tried to be involved in many kinds of activities, in finance, in real estate, in mining.",Carlos Slim,Finance
"Trade deficits are OK under certain circumstance. 1. An emerging nation imports capital goods necessary to enhance its productivity. 2. A developed nation, with a current account surplus, uses some of its investment income to finance the purchases of additional consumer goods from abroad.",Peter Schiff,Finance
I only make movies to finance my fishing.,Lee Marvin,Finance
People just want to hear some common sense... and I bring to bear the experience in local government and state government and national government - I was the first woman in history on the Senate Finance Committee - not to mention the diplomatic international experience.,Carol Moseley Braun,Finance
"To be fair, lying is part and parcel of public life. Every politician has lied about something because they are owned by the special interest groups that finance their elections.",Peter Schuyler,Finance
I don't really enjoy finance and accounting.,Holly Branson,Finance
"I am all about self-improvement and becoming the best version of myself, it could be in my career, my finance, or just life in general.",Liza Soberano,Finance
"Entrepreneurs - both women and men - need equal and fair access to finance - to create new businesses, to reach to new markets, and to adapt to climate change.",Arancha Gonzalez,Finance
"People can get information - on entertainment, politics, finance - much easier than before. That will change the way people do business, the way people live.",Robin Li,Finance
"In abandoning the understanding that things - services, goods, wars, and houses - have costs, we risk becoming infantilised, incapable of making decisions about government or finance, and perhaps above all about the environment, the wellbeing of the planet upon which we depend and which our children will inherit from us.",Nick Harkaway,Finance
"I had to deal with terrorist finance. And we had to, if you like, ensure that the accounts of people who were guilty of terrorist finance or using their accounts for terrorist finance were closed down. So we had to do asset freezing.",Gordon Brown,Finance
The first rule of personal finance is that it's not personal and it's not financial. It's about your ability to make ten changes and not get too depressed over it.,James Altucher,Finance
I have a lot of stands on a lot of political issues. I'm very big on campaign finance reform. I still think most Americans aren't aware of how the dumping of big corporate dollars and private donor dollars has totally corrupted the political system and taken it away from them.,Morgan Fairchild,Finance
"To finance longer life spans, we must convince individuals to start investing now for the long term. But longevity should be an asset that can be levered, not a curse. They must understand that there's a cost to sitting in cash. No one talks about that cost.",Laurence D. Fink,Finance
"In 1973, women got 59 cents on the dollar; now we are getting 74 cents on the dollar. In the area of finance and business, we are at 68 cents on the dollar.",Billie Jean King,Finance
New York City should and must embrace crypto if it is to remain the financial capital of the world. We no longer live in a world where our central place in finance can be taken for granted.,Ritchie Torres,Finance
"African runners regularly work out in the United States and Europe, and the International Olympic Committee sends some of the cash from the Games to Olympic committees in poor nations, which use the money to finance their own programs.",Alex Berenson,Finance
"Each time you buy a used game, this is money that doesn't go into the pocket of the people that took the risk to create this, to finance it, to develop it.",David Cage,Finance
"Bitcoin represents the first major breakthrough in economics and finance since double-entry bookkeeping was invented in 1494, and activists need to embrace its power.",Max Keiser,Finance
"Developing countries have much to gain from capital mobility: the ability to tap external sources of finance, greater financial efficiency from deeper stock and bond markets, and technology transfer and know-how from foreign direct investment.",Zanny Minton Beddoes,Finance
"Macro-trading requires a high degree of skill, focus and repetition. Life events, such as birth, divorce, death of a loved one and other emotional highs and lows are obstacles to success in this specific field of finance.",Paul Tudor Jones,Finance
Productivity - the amount of output delivered per hour of work in the economy - is often viewed as the engine of progress in modern capitalist economies. Output is everything. Time is money. The quest for increased productivity occupies reams of academic literature and haunts the waking hours of C.E.O.s and finance ministers.,Tim Jackson,Finance
"You look at marketing: everything that's happening in marketing is digitized. Everything that's happening in finance is digitized. So pretty much every industry, every function in every industry, has a huge element that's driven by information technology. It's no longer discrete.",Satya Nadella,Finance
"If the need for comprehensive campaign finance reform was not already clear, the Supreme Court ruling in Citizens United permitting unlimited corporate and union spending in campaigns certainly made it so in 2010.",Alan K. Simpson,Finance
I was not a name; I was not a face. I was not going to finance a movie. No one was going to come and pay tickets to see me.,Joe Alwyn,Finance
"After two decades of personal finance reporting, I've heard every excuse in the book for not saving money. That said, none of them really hold up - at least over the long term.",Jean Chatzky,Finance
"But having said that, what's happening with campaign finance reform and our political culture is devastating.",Robert McChesney,Finance
"There are some risks we choose to take because the benefits from taking them exceed the possible costs. Optimal behavior takes risks that are worthwhile. This is the central paradigm of finance: we must take risks to achieve rewards, but not all risks are equally rewarded.",Robert F. Engle,Finance
"Businesses in my constituency want help to address the skills mismatch at local level which leaves employers with staff shortages and young people without jobs. They want access to reliable sources of finance, including a network of local banks.",Jo Cox,Finance
"A finance minister should have a basic understanding of the country, know where the shoe pinches and, hence, have some compassion in policy formulation. An ability to understand economic issues should certainly be there.",Arun Jaitley,Finance
"Most regular, two-year MBA programs provide both experience and the capacity to link together the essential elements of management such as finance, marketing, organizational behavior, and operations.",Warren Bennis,Finance
"I turn up in Los Angeles every now and then, so I can get some big money films in order to finance my smaller money films.",John Hurt,Finance
"I'm looking for backing for an unauthorized auto-biography that I am writing. Hopefully, this will sell in such huge numbers that I will be able to sue myself for an extraordinary amount of money and finance the film version in which I will play everybody.",David Bowie,Finance
Artists should be able to thrive and allow their ideas to flourish as much as those in biotechnology or finance.,Kehinde Wiley,Finance
I have a great finance team.,Porsha Williams,Finance
"Let's not forget, it was the government, Department of Finance and Central Bank that decided to unfairly land the taxpayers of this country with unmitigated losses of Anglo and massive legacy issues that would have been expected when nationalising a fraudulent bank.",Sean Quinn,Finance
"There are so many young women in film school right now, and it's just about foreign sales companies, domestic sales companies agreeing to finance films directed by and starring women.",Olivia Wilde,Finance
I probably don't make as much money as people think I make. I make more than the usual medium household. I'm one of the few middle class actors out there. The microcosm of Hollywood reflects the macrocosm of international finance.,James Ransone,Finance
Our view is that consumer finance - what people think of as retail finance - that arena is ripe for disruption. Bitcoin is absolutely a core platform and asset format that we are dependent on to build this business.,Jeremy Allaire,Finance
"The government ought to be in the business of delivering health, education, housing, and basic services to people without a lot of game playing. There ought to be comprehensive childcare, a comprehensive approach to housing, a sane, rational way to finance education. But I also strongly believe in the notion of fundamental individual freedom.",Ron Dellums,Finance
"I could not finance a movie on my own. Frankly, I could not even afford to take a year off. I, like most people in America, need to keep making money.",Rob Thomas,Finance
"I worked with a group of people who argued day and night - professors, officials, the Minister of Finance - but there were decisions that I had to make.",Shimon Peres,Finance
"Let's not allow the voice of the people to be overwhelmed by the siren song of those who opposed regulation, who demanded that government should stand aside and let finance and business run the show.",David Blunkett,Finance
"In my country, Gabon, entry into the digital age, which is the future, can be seen in numerous sectors - from telecommunications to security, finance, and hospitality.",Ali Bongo Ondimba,Finance
"The best climbers no longer go to the 8000ers, but to the most difficult mountains in the world which are 6000 or 7000-meter-peaks. There they find any kind of playground. But it is a pity that the really good climbers have fewer opportunities to finance their expeditions because so much attention is taken away by the Everest tourists.",Reinhold Messner,Finance
"My older son works in finance and private equity, which he loves, and Lucas works in film and theater.",Peter Hedges,Finance
"There is a time for weighing evidence and a time for acting. And if there's one thing I've learned throughout my work in finance, government, and conservation, it is to act before problems become too big to manage.",Henry Paulson,Finance
Inflation is not an abstract idea thrown around by finance gurus. Inflation is a very real threat to the pocketbooks of hardworking Americans throughout our great country.,Tommy Tuberville,Finance
"If you're going into finance, you might be dealing with a lot of sexism and a lot of alpha behavior. How are you going to deal with that? How are you going to feel powerful and comfortable with being who you are?",Amy Cuddy,Finance
"Education Secretary Betsy DeVos owes Ohio $5.3 million for campaign finance violations, and Mike DeWine's office refuses to collect the fine.",Richard Cordray,Finance
"In our first decade, I interviewed about five thousand people in pursuit of the talent that would create our future. As our success grew, we became known across the four corners of finance not just for our outstanding returns, but also for our outstanding people.",Kenneth C. Griffin,Finance
"American capitalists, enthralled by the doctrines of finance, have put their income statements in service of the balance sheet.",Clayton M. Christensen,Finance
"When you've got African parents, you go to uni, do finance, and go into accounting. But I'm not good with systems. I dropped out in my final year of college to become a Christian poet. Then went back to do my A-levels and went to uni in Birmingham to do political science and theology. I lasted 12 weeks.",Michaela Coel,Finance
Hindi film industry's fortunes are directly connected to that of the world finance markets.,Akshaye Khanna,Finance
"When I was the finance minister, I got on well with the RBI Governor.",Manmohan Singh,Finance
"If you want to fight the evil you see in finance and industry, get to work reading the corporate filings, see if there has been fraud, and where you find it, report it to the SEC or write about it or blog about it.",Ben Stein,Finance
"Once my ears were open to hearing mentions of 'Shark Tank', I was surprised by how many people in our world, even in our industry, tech and finance, loved the show.",Chris Sacca,Finance
"Cities are the origins of global warming, impact on the environment, health, pollution, disease, finance, economies, energy are all problems that are confronted by having cities. That's where they - all these problems come from.",Geoffrey West,Finance
"Because I spent many years during my previous life as an academic researching game theory, some commentators rushed to presume that as Greece's new finance minister, I was busily devising bluffs, stratagems and outside options, struggling to improve upon a weak hand. Nothing could be further from the truth.",Yanis Varoufakis,Finance
Women in finance bore the brunt of layoffs more than their male counterparts during the Great Recession in 2008 and were also more likely to have been in back office jobs that were replaced by computers.,Mary Pilon,Finance
"I started studying business and finance in Edinburgh as a backup plan. I was still making music many hours a day, and when I was at university, the electronic music boom started really taking off globally.",Kygo,Finance
"Everyone knows in the industry that when these great roles come up, every two years, there's a huge number of people up for them. I'm not one of those top five females that can personally finance any film.",Joely Richardson,Finance
"Small- and medium-sized businesses need access to a diverse range of finance options, including non-bank lending. These new forms of finance are still small in scale today but they should, over time, bring additional choice and greater competition to the lending market.",Vince Cable,Finance
"But because we in the United States finance our current account deficit by borrowing in our own currency, we can move to a more competitive dollar without the adverse effects that followed currency declines in other countries.",Martin Feldstein,Finance
"We confuse insurance with our moral obligation to provide health-care services to people. And what we try to do is finance our moral obligation through the insurance system, which punishes the people who are fiscally responsible to buy insurance.",Ron Williams,Finance
"One day I was in Starbucks going through one of my books on accounting, and this beautiful young woman came up to me and said, 'My accounting book is different from yours.' Her name was Joyce, she had a background in finance and administration and ran a surgery center. Within a short time, we were married.",David Schweikert,Finance
"Athol Fugard became famous as a playwright, so although 'Tsotsi' the book was written in the '60s, it was only published in the '80s. It was then optioned pretty much every year by producers. I think the problem was that holding onto its period setting made it very hard to get finance.",Gavin Hood,Finance
There are no patents in finance.,Stephen A. Schwarzman,Finance
We created Addepar because we saw a place where a multi-billion dollar global platform clearly should exist - but did not yet - to fix many of the challenges that exist in the finance industry.,Joe Lonsdale,Finance
"The problem of how we finance the welfare state should not obscure a separate issue: if each person thinks he has an inalienable right to welfare, no matter what happens to the world, that's not equity, it's just creating a society where you can't ask anything of people.",Jacques Delors,Finance
"As an assistant in the polytechnic department, I was able to finance new studies and got my Physics Masters Degree in 1958 and my Ph.D. in 1959.",Francois Englert,Finance
"I'm passionate about blockchain as a whole, decentralized finance as a whole.",Spencer Dinwiddie,Finance
I studied finance and was a topper.,Parineeti Chopra,Finance
"I grew up with very much an appreciation of the creative side of things, but always knowing how much Wall Street, finance and economics really powered everything else, whether it's politics or the art world.",Margaret Brennan,Finance
I was lucky. I got university degrees and had a successful tech and finance career. But many of my generation weren't.,Kemi Badenoch,Finance
"I've lived to see key parts of my research absorbed in textbooks and in central banks around the world. And some finance ministries, too.",Edmund Phelps,Finance
"While money is used to finance speech, money is not speech.",John Paul Stevens,Finance
"If the publicly passed campaign finance laws had not been struck down by the Supreme Court, Club for Growth Action would be illegal, and Heritage Action wouldn't have the SuperPAC threat to back up its small ad purchases.",Zephyr Teachout,Finance
"There is a growing literature about the multitude of journalism's problems, but most of it is concerned with the editorial side of the business, possibly because most people competent to write about journalism are not comfortable writing about finance.",Russell Baker,Finance
"The confidence is really driven by the woman - whether she can have the confidence that there will be enough earning or income to finance all the domestic spending - but also by the middle-income class, which for many Asian countries has become the growth power for the economy.",Sri Mulyani Indrawati,Finance
I now work for a finance company in Luxembourg with projects in South America and the Caribbean.,Mathias Rust,Finance
No single housing finance institution should be too big to fail.,Jerome Powell,Finance
"Access to capital is important for all firms, but it's particularly vital for startups and young firms, which often lack a sufficient stream of earnings to increase employment and internally finance capital spending.",Janet Yellen,Finance
"One of the things that's great about New York is that it is not a one-industry town. It has education, academia, the service industry, arts, publishing, theater, politics, fashion, finance, as well as movie-making.",Sarah Jessica Parker,Finance
"I believe in capitalism for everybody, not necessarily high finance but capitalism that works for the working men and women of this country who are out there paddling alone in America right now.",Rick Santorum,Finance
"You want to put out a TV show? If you have the money to do it on your own, by yourself, and you have a TV network, you can do it by yourself. But the nature of the beast is, art needs finance. That's how this industry works. So until the Internet becomes our source of entertainment - and watch it, I believe it will - this is how things go.",Nathan Fillion,Finance
"Portfolio investment, often called 'hot money' because of its volatile nature, can increase the economy's vulnerability to the vagaries of international finance. Foreign direct investment, on the other hand, is far more stable and driven by domestic fundamentals.",Gita Gopinath,Finance
"I can remember when I first went into the Himalayan area way back in 1951. Money, for instance, was not important at all to the local people. But now, finance has become just as important to them as it is to us, and this is a change maybe not for the better.",Edmund Hillary,Finance
Chidamabaram has ruined the economy. He has turned out to be a third-rate failure as finance minister.,Subramanian Swamy,Finance
"Prior to SunRun, I was headed toward a career in venture capital and then realized I wanted to apply my knowledge of finance more directly to helping change the world.",Lynn Jurich,Finance
"I think there is an overwhelming support for campaign finance reform, and that includes conservatives and Republicans. Where the problem is is with the leadership; with the politicians who are benefiting from the big campaign contributions, and the dark money in the electioneering communications and so forth.",Richard Painter,Finance
"Many progressives understand Scalia, and other conservative judges, in crassly political terms - as opponents of affirmative action, abortion, gun control, and campaign finance legislation. But what Scalia cared most about was clear, predictable rules, laid down in advance.",Cass Sunstein,Finance
"As a trusted institution with brick-and-mortar facilities in every corner of the United States, our public Postal Service is uniquely positioned to serve as a communications, finance, and service hub for the 21st century.",Marcia Fudge,Finance
"I wasn't always interested in technology. I had been a student for a long time - I'd earned a bachelor's degree, a law degree, and an MBA - and decided that I wanted to work in a large corporation, focusing on finance and law, in either New York or Chicago.",John T. Chambers,Finance
"Yahoo is in everything from pets to old people to finance to communications to e-commerce and more, and I really thrive on that.",Jerry Yang,Finance
