quotes,authors,categories
"The liberties of a people never were, nor ever will be, secure, when the transactions of their rulers may be concealed from them.",Patrick Henry,Freedom
"But it wasn't until I graduated from Texas A & M University and joined the United States Air Force, flying C-130's all around the globe, that I truly appreciated the blessings of freedom.",Rick Perry,Freedom
You have freedom when you're easy in your harness.,Robert Frost,Freedom
"We're giving our freedoms away. The American experiment was about freedom. Freedom to be stupid, freedom to fail, freedom to succeed.",Glenn Beck,Freedom
Freedom and justice cannot be parceled out in pieces to suit political convenience. I don't believe you can stand for freedom for one group of people and deny it to others.,Coretta Scott King,Freedom
'Emergencies' have always been the pretext on which the safeguards of individual liberty have been eroded.,Friedrich August von Hayek,Freedom
Freedom is nothing but a chance to be better.,Albert Camus,Freedom
Freedom prospers when religion is vibrant and the rule of law under God is acknowledged.,Ronald Reagan,Freedom
Freedom of the press is not an end in itself but a means to the end of achieving a free society.,Felix Frankfurter,Freedom
Freedom is man's capacity to take a hand in his own development. It is our capacity to mold ourselves.,Rollo May,Freedom
One of the unsung freedoms that go with a free press is the freedom not to read it.,Ferdinand Mount,Freedom
Anxiety is the dizziness of freedom.,Soren Kierkegaard,Freedom
"Expose yourself to your deepest fear; after that, fear has no power, and the fear of freedom shrinks and vanishes. You are free.",Jim Morrison,Freedom
"There is no easy walk to freedom anywhere, and many of us will have to pass through the valley of the shadow of death again and again before we reach the mountaintop of our desires.",Nelson Mandela,Freedom
"Any people anywhere, being inclined and having the power, have the right to rise up, and shake off the existing government, and form a new one that suits them better. This is a most valuable - a most sacred right - a right, which we hope and believe, is to liberate the world.",Abraham Lincoln,Freedom
"I am just absolutely convinced that the best formula for giving us peace and preserving the American way of life is freedom, limited government, and minding our own business overseas.",Ron Paul,Freedom
"When freedom does not have a purpose, when it does not wish to know anything about the rule of law engraved in the hearts of men and women, when it does not listen to the voice of conscience, it turns against humanity and society.",Pope John Paul II,Freedom
The liberty of the individual is a necessary postulate of human progress.,Ernest Renan,Freedom
No nation could preserve its freedom in the midst of continual warfare.,James Madison,Freedom
Liberation is not deliverance.,Victor Hugo,Freedom
The very idea of freedom incites fear in the hearts of terrorists across the world.,Elizabeth Dole,Freedom
Freedom is not enough.,Lyndon B. Johnson,Freedom
The revelation of thought takes men out of servitude into freedom.,Ralph Waldo Emerson,Freedom
Let freedom reign. The sun never set on so glorious a human achievement.,Nelson Mandela,Freedom
Human beings crave freedom at their core.,John Ensign,Freedom
Man is free at the moment he wishes to be.,Voltaire,Freedom
"Liberty, when it begins to take root, is a plant of rapid growth.",George Washington,Freedom
"The most important kind of freedom is to be what you really are. You trade in your reality for a role. You give up your ability to feel, and in exchange, put on a mask.",Jim Morrison,Freedom
The boisterous sea of liberty is never without a wave.,Thomas Jefferson,Freedom
"The only sure bulwark of continuing liberty is a government strong enough to protect the interests of the people, and a people strong enough and well enough informed to maintain its sovereign control over the goverment.",Franklin D. Roosevelt,Freedom
"What is ominous is the ease with which some people go from saying that they don't like something to saying that the government should forbid it. When you go down that road, don't expect freedom to survive very long.",Thomas Sowell,Freedom
You can have peace. Or you can have freedom. Don't ever count on having both at once.,Robert A. Heinlein,Freedom
There is danger from all men. The only maxim of a free government ought to be to trust no man living with power to endanger the public liberty.,John Adams,Freedom
