quotes,authors,categories
If we could read the secret history of our enemies we should find in each man's life sorrow and suffering enough to disarm all hostility.,Henry Wadsworth Longfellow,Sad
"You left and I cried tears of blood. My sorrow grows. Its not just that You left. But when You left my eyes went with You. Now, how will I cry?",Rumi,Sad
"You have to let it all hang out, let go of the ideas that were more comfortable and embrace some of the sadness in your life.",Madeleine Peyroux,Sad
The reason for the sadness of this modern age and the men who live in it is that it looks for the truth in everything and finds it.,Edmond de Goncourt,Sad
"Sorrows are like thunderclouds, in the distance they look black, over our heads scarcely gray.",Jean Paul,Sad
"I've cried, and you'd think I'd be better for it, but the sadness just sleeps, and it stays in my spine the rest of my life.",Conor Oberst,Sad
"He who is not just is severe, he who is not wise is sad.",Voltaire,Sad
"Actually, the moment of victory is wonderful, but also sad. It means that your trip is ended.",Bill Toomey,Sad
"When you are joyous, look deep into your heart and you shall find it is only that which has given you sorrow that is giving you joy. When you are sorrowful look again in your heart, and you shall see that in truth you are weeping for that which has been your delight.",Khalil Gibran,Sad
"Everything's complicated, even those things that seem flat in their bleakness or sadness.",Nick Hornby,Sad
Sadness is a super important thing not to be ashamed about but to include in our lives. One of the bigger problems with sadness or depression is there's so much shame around it. If you have it you're a failure. You are felt as being very unattractive.,Mike Mills,Sad
"Why does the rest of the world put up with the hypocrisy, the need to put a happy face on sorrow, the need to keep on keeping on?... I don't know the answer, I know only that I can't.",Elizabeth Wurtzel,Sad
Melancholy and sadness are the start of doubt... doubt is the beginning of despair; despair is the cruel beginning of the differing degrees of wickedness.,Comte de Lautreamont,Sad
The excursion is the same when you go looking for your sorrow as when you go looking for your joy.,Eudora Welty,Sad
"We tell our triumphs to the crowds, but our own hearts are the sole confidants of our sorrows.",Edward G. Bulwer-Lytton,Sad
Let us remember that sorrow alone is the creator of great things.,Ernest Renan,Sad
I had sadness for breakfast.,Andy Milonakis,Sad
We never taste a perfect joy; our happiest successes are mixed with sadness.,Pierre Corneille,Sad
It's a source of great sadness to me that my father died without having seen me do anything worthwhile. He was constantly having to make excuses for me.,Daniel Day-Lewis,Sad
"When I seemed to be irritable or sad, my father would quote the learned Dr. Knight, and then say, 'Just go to sleep.' Like all smart aleck kids, I thought the advice was silly. But as I've grown older, I've realized just how smart Knight was.",Ben Stein,Sad
Tears are the natural penalties of pleasure. It is a law that we should pay for all that we enjoy.,William Gilmore Simms,Sad
"I work a lot in the slums of Tondo, Manila, and the life there is poor and very sad. And I've always taught to myself to look for the beauty of it and look in the beauty of the faces of the children and to be grateful.",Catriona Gray,Sad
"The good times of today, are the sad thoughts of tomorrow.",Bob Marley,Sad
"Let my soul smile through my heart and my heart smile through my eyes, that I may scatter rich smiles in sad hearts.",Paramahansa Yogananda,Sad
"It's time to say goodbye, but I think goodbyes are sad and I'd much rather say hello. Hello to a new adventure.",Ernie Harwell,Sad
"It's sad to know I'm done. But looking back, I've got a lot of great memories.",Bonnie Blair,Sad
The day you think there is no improvements to be made is a sad one for any player.,Lionel Messi,Sad
"At the end of the day, I'm a person. I have feelings. I get tired. I get sad.",Summer Walker,Sad
It's sad when someone you know becomes someone you knew.,Henry Rollins,Sad
I don't like people around me sad. I like making people happy.,"Tyler, The Creator",Sad
"Wondrous is the strength of cheerfulness, and its power of endurance - the cheerful man will do more in the same time, will do it; better, will preserve it longer, than the sad or sullen.",Thomas Carlyle,Sad
It's sad when someone you know becomes someone you knew.,Henry Rollins,Sad
The sad thing about artificial intelligence is that it lacks artifice and therefore intelligence.,Jean Baudrillard,Sad
"Grief is never something you get over. You don't wake up one morning and say, 'I've conquered that; now I'm moving on.' It's something that walks beside you every day. And if you can learn how to manage it and honour the person that you miss, you can take something that is incredibly sad and have some form of positivity.",Terri Irwin,Sad
"For me, singing sad songs often has a way of healing a situation. It gets the hurt out in the open into the light, out of the darkness.",Reba McEntire,Sad
"The true artist is not proud: he unfortunately sees that art has no limits; he feels darkly how far he is from the goal, and though he may be admired by others, he is sad not to have reached that point to which his better genius only appears as a distant, guiding sun.",Ludwig van Beethoven,Sad
"Wondrous is the strength of cheerfulness, and its power of endurance - the cheerful man will do more in the same time, will do it; better, will preserve it longer, than the sad or sullen.",Thomas Carlyle,Sad
What makes old age so sad is not that our joys but our hopes cease.,Jean Paul,Sad
"There is no such thing as death. In nature nothing dies. From each sad remnant of decay, some forms of life arise so shall his life be taken away before he knoweth that he hath it.",Charles Mackay,Sad
Life is too short to be angry or sad for long.,Alphonso Davies,Sad
"It is an awfully sad misconception that librarians simply check books in and out. The library is the heart of a school, and without a librarian, it is but an empty shell.",Jarrett J. Krosoczka,Sad
"You can never control who you fall in love with, even when you're in the most sad, confused time of your life. You don't fall in love with people because they're fun. It just happens.",Kirsten Dunst,Sad
Better by far you should forget and smile that you should remember and be sad.,Christina Rossetti,Sad
"The value of beauty and inspiration is very much underrated, no question. But I want to be clear: I'm not trying to be anyone's savior. I'm just trying to think about the future and not be sad.",Elon Musk,Sad
"Keep it simple, keep it sexy, keep it sad.",Mitch Miller,Sad
People who have never dealt with depression think it's just being sad or being in a bad mood. That's not what depression is for me; it's falling into a state of grayness and numbness.,Dan Reynolds,Sad
"But I now entered on my fifteenth year - a sad epoch in the life of a slave girl. My master began to whisper foul words in my ear. Young as I was, I could not remain ignorant of their import.",Harriet Ann Jacobs,Sad
"I am convinced that material things can contribute a lot to making one's life pleasant, but, basically, if you do not have very good friends and relatives who matter to you, life will be really empty and sad and material things cease to be important.",David Rockefeller,Sad
"Hear me, my chiefs! I am tired. My heart is sick and sad. From where the sun now stands, I will fight no more forever.",Chief Joseph,Sad
"I must have something to engross my thoughts, some object in life which will fill this vacuum, and prevent this sad wearing away of the heart.",Elizabeth Blackwell,Sad
The influence of social media is unbelievable. It's sad to see - it's a fake life that some people live.,Virgil van Dijk,Sad
"Next to a lost battle, nothing is so sad as a battle that has been won.",Duke of Wellington,Sad
Football is now all about money. There are problems with the values within the game. This is sad because football is the most beautiful game. We can play it in the street. We can play it everywhere.,Johan Cruyff,Sad
I had rather have a fool to make me merry than experience to make me sad and to travel for it too!,William Shakespeare,Sad
"And in real life endings aren't always neat, whether they're happy endings, or whether they're sad endings.",Stephen King,Sad
Beauty makes idiots sad and wise men merry.,George Jean Nathan,Sad
"I am an optimist, unrepentant and militant. After all, in order not to be a fool an optimist must know how sad a place the world can be. It is only the pessimist who finds this out anew every day.",Peter Ustinov,Sad
Poverty makes you sad as well as wise.,Bertolt Brecht,Sad
"I think social media has taken over for our generation. It's a big part of our lives, and it's kind of sad.",Kendall Jenner,Sad
The sad souls of those who lived without blame and without praise.,Dante Alighieri,Sad
"It is sad not to love, but it is much sadder not to be able to love.",Miguel de Unamuno,Sad
"We can feel sad, hurt, demoralized. But we can't give up.",Patrisse Cullors,Sad
"You know, the sad thing of post-9/11, which was of course horrific, was that the city in which I felt completely at home for two decades, suddenly people like us - brown people - were looked at as the 'Others.'",Mira Nair,Sad
I have a complicated relationship with the zoo; maybe everyone does. It's so wonderful and so sad.,Victoria Coren Mitchell,Sad
"I had often sought for the peace there is in Christ, but I could not seem to find the freedom I desired. A terrible sadness rested on my heart. I could not think of anything I had done to cause me to feel sad; but it seemed to me that I was not good enough to enter Heaven, that such a thing would be altogether too much for me to expect.",Ellen G. White,Sad
"He is a hard man who is only just, and a sad one who is only wise.",Voltaire,Sad
