quotes,authors,categories
I don't know why women want any of the things men have when one of the things that women have is men.,Coco Chanel,Women
I am my own woman.,Evita Peron,Women
"On the whole, I think women wear too much and are to fussy. You can't see the person for all the clutter.",Julie Andrews,Women
"Women, you can have it all - a loving man, devoted husband, loving children, a fabulous career.",Jada Pinkett Smith,Women
Women are the sustaining force of any society - they think of the children and the next generation's chances.,Margo MacDonald,Women
Women today have more of an overview of their lives and how marriage is or is not a part of it.,Helen Reddy,Women
"When anything goes, it's women who lose.",Camille Paglia,Women
A homely face and no figure have aided many women heavenward.,Minna Antrim,Women
I'm not denyin' the women are foolish. God Almighty made 'em to match the men.,George Eliot,Women
"Women want mediocre men, and men are working to be as mediocre as possible.",Margaret Mead,Women
"If women were particular about men's characters, they would never get married at all.",George Bernard Shaw,Women
"A lot of women say they love being pregnant, but I wasn't such a big fan.",Marion Jones,Women
I owe nothing to Women's Lib.,Margaret Thatcher,Women
"And I think women have come a very, very long way, but they have a long way to go.",Lara Flynn Boyle,Women
"Clearly older women and especially older women who have led an active life or elder women who successfully maneuver through their own family life have so much to teach us about sharing, patience, and wisdom.",Alice Walker,Women
It is little men know of women; their smiles and their tears alike are seldom what they seem.,Amelia Barr,Women
"Childbirth is more admirable than conquest, more amazing than self-defense, and as courageous as either one.",Gloria Steinem,Women
"I'm supposed to have a Ph.D. on the subject of women. But the truth is I've flunked more often than not. I'm very fond of women; I admire them. But, like all men, I don't understand them.",Frank Sinatra,Women
They say that women talk too much. If you have worked in Congress you know that the filibuster was invented by men.,Clare Boothe Luce,Women
"My mother told me two things constantly. One was to be a lady and the other was to be independent, and the law was something most unusual for those times because for most girls growing up in the '40s, the most important degree was not your B.A. but your M.R.S.",Ruth Bader Ginsburg,Women
"There is a physical relationship with a woman that you don't have with anybody else, but that's not about love. Love is a spiritual thing.",Ziggy Marley,Women
"Women are naturally secretive, and they like to do their own secreting.",Arthur Conan Doyle,Women
Emancipation of women has made them lose their mystery.,Grace Kelly,Women
You women could make someone fall in love even with a lie.,Georg Buchner,Women
I think that maybe if women and children were in charge we would get somewhere.,James Thurber,Women
Women always excel men in that sort of wisdom which comes from experience. To be a woman is in itself a terrible experience.,H. L. Mencken,Women
"Men and women, women and men. It will never work.",Erica Jong,Women
I think women get caught up too much in having a plan - 'I'm going to get married at this age; I'm going to have a kid at this age' - and then they just try to find a guy who will fit into that picture. I don't want my life to be based on that.,Julia Stiles,Women
"I grew up in the Bronx where you would stay up late with your girlfriends, just being silly in our bedrooms, whatever. And I was always the clown.",Jennifer Lopez,Women
All women's issues are to some degree men's issues and all men's issues are to some degree women's issues because when either sex wins unilaterally both sexes lose.,Warren Farrell,Women
"I've yet to be on a campus where most women weren't worrying about some aspect of combining marriage, children, and a career. I've yet to find one where many men were worrying about the same thing.",Gloria Steinem,Women
"It is capitalist America that produced the modern independent woman. Never in history have women had more freedom of choice in regard to dress, behavior, career, and sexual orientation.",Camille Paglia,Women
Women have a predestination to suffering.,Bela Lugosi,Women
"The appalling thing is the degree of charity women are capable of. You see it all the time... love lavished on absolute fools. Love's a charity ward, you know.",Lawrence Durrell,Women
"Women must tell men always that they are the strong ones. They are the big, the strong, the wonderful. In truth, women are the strong ones. It is just my opinion, I am not a professor.",Coco Chanel,Women
"Women are clear-headed, they are more creative and for this reason, sometimes, also more fragile.",Emma Bonino,Women
Younger women have no problem in reconciling beauty with ambitions as a professional woman.,Camille Paglia,Women
One hair of a woman can draw more than a hundred pair of oxen.,James Howell,Women
Nature makes woman to be won and men to win.,George William Curtis,Women
Women don't take enough risks. Men are just 'foot on the gas pedal.' We're not going to close the achievement gap until we close the ambition gap.,Sheryl Sandberg,Women
"Were there no women, men might live like gods.",Thomas Dekker,Women
"Charm, in most men and nearly all women, is a decoration.",E. M. Forster,Women
"Friends are generally of the same sex, for when men and women agree, it is only in the conclusions; their reasons are always different.",George Santayana,Women
Women in love are less ashamed than men. They have less to be ashamed of.,Ambrose Bierce,Women
I don't love dolls. I love women. I love their bodies.,John Galliano,Women
The house a woman creates is a Utopia. She can't help it - can't help trying to interest her nearest and dearest not in happiness itself but in the search for it.,Marguerite Duras,Women
"I would not send a poor girl into the world, ignorant of the snares that beset her path; nor would I watch and guard her, till, deprived of self-respect and self-reliance, she lost the power or the will to watch and guard herself.",Anne Bronte,Women
"Women often postpone their lives, thinking that if they're not with a partner then it doesn't really count. They're still searching for their prince, in a way. And as much as we don't discuss that, because it's too embarrassing and too sad, I think it really does exist.",Jane Campion,Women
"Women are frightening. If you get to 41 as a man, you're quite battle-scarred.",Hugh Grant,Women
Women like to sit down with trouble - as if it were knitting.,Ellen Glasgow,Women
"I have been a woman for fifty years, and I've never yet been able to discover precisely what it is I am.",Jean Giraudoux,Women
"The most virtuous women have something within them, something that is never chaste.",Honore de Balzac,Women
Most women are indulgent of themselves. This is a mistake. It should be only the reward of old age.,Anna Held,Women
"What we women need to do, instead of worrying about what we don't have, is just love what we do have.",Cameron Diaz,Women
Women have this obsession with shoes.,Alexandra Paul,Women
"I'll always prefer to play with women and hang out with women, and I'll always be a feminist.",Courtney Love,Women
The only people you can really share certain things with in secret are your girlfriends.,Shirley Knight,Women
I never realized until lately that women were supposed to be the inferior sex.,Katharine Hepburn,Women
"In politics women type the letters, lick the stamps, distribute the pamphlets and get out the vote. Men get elected.",Clare Boothe Luce,Women
The No. 1 impediment to women succeeding in the workforce is now in the home.,Sheryl Sandberg,Women
"My advantage as a woman and a human being has been in having a mother who believed strongly in women's education. She was an early undergraduate at Oxford, and her own mother was a doctor.",Antonia Fraser,Women
"You're not working with models, you're working with real women who have, like, anatomy. Models do not have anatomy.",Isaac Mizrahi,Women
Women are incredible in groups together. Terrifying. Men have nothing on them.,Michael Hutchence,Women
"Women like myself, CEOs, can pave the way for more women to get to the top.",Andrea Jung,Women
"A man who graduated high in his class at Yale Law School and made partnership in a top law firm would be celebrated. A man who invested wisely would be admired, but a woman who accomplishes this is treated with suspicion.",Barbra Streisand,Women
"Women have a favorite room, men a favorite chair.",Bernard Williams,Women
All issues are women's issues - and there are several that are just women's business.,Eddie Bernice Johnson,Women
"Women are women, and hurray for that.",John Galliano,Women
"In life, single women are the most vulnerable adults. In movies, they are given imaginary power.",Elizabeth Wurtzel,Women
Relationships are made of talk - and talk is for girls and women.,Deborah Tannen,Women
Women are the first to jump on what is fashionable.,Gavin DeGraw,Women
"Men are allowed to have passion and commitment for their work... a woman is allowed that feeling for a man, but not her work.",Barbra Streisand,Women
"Why is it men are permitted to be obsessed about their work, but women are only permitted to be obsessed about men?",Barbra Streisand,Women
Women's liberation is the liberation of the feminine in the man and the masculine in the woman.,Corita Kent,Women
What bugs me is that movies don't reflect how interesting and vibrant women are. We don't treasure women as they get older.,Jill Clayburgh,Women
"Intimacies between women often go backwards, beginning in revelations and ending in small talk.",Elizabeth Bowen,Women
The women's movement completely changed attitudes all over the world in ways we'll never be able to count.,Holly Near,Women
I'm surrounded by very powerful women and very progressive men.,Christie Hefner,Women
"Women should try to increase their size rather than decrease it, because I believe the bigger we are, the more space we'll take up, and the more we'll have to be reckoned with.",Roseanne Barr,Women
"America is a land where men govern, but women rule.",John Mason Brown,Women
"I always say God should have given women one extra decade at least, especially if you want a family. You're trying to pack a lot in.",Christine Baranski,Women
You can't raise the standard of women's morals by raising their pay envelope. It lies deeper than that.,Billy Sunday,Women
"Women may not have it easy, but we are given a fairer chance to reach for the top.",Jessica Savitch,Women
It's incredibly unfair. You don't see a lot of 60-year-old women with 20-year-old men onscreen.,George Clooney,Women
There are few virtuous women who are not bored with their trade.,Francois de La Rochefoucauld,Women
"All the world's a stage, and all the men and women merely players: they have their exits and their entrances; and one man in his time plays many parts, his acts being seven ages.",William Shakespeare,Women
"Between men and women there is no friendship possible. There is passion, enmity, worship, love, but no friendship.",Oscar Wilde,Women
"I speak Spanish to God, Italian to women, French to men, and German to my horse.",Charles V,Women
Women are nothing but machines for producing children.,Napoleon Bonaparte,Women
Bachelors know more about women than married men; if they didn't they'd be married too.,H. L. Mencken,Women
Women are the largest untapped reservoir of talent in the world.,Hillary Clinton,Women
"Welcome to Lake Wobegon, where all the women are strong, all the men are good-looking, and all the children are above average.",Garrison Keillor,Women
A women's greatest asset is her beauty.,Alex Comfort,Women
I think women are foolish to pretend they are equal to men; they are far superior and always have been.,William Golding,Women
There's a personality trait known as agreeableness. Agreeable people are compassionate and polite. And agreeable people get paid less than disagreeable people for the same job. Women are more agreeable than men.,Jordan Peterson,Women
"When you're wounded and left on Afghanistan's plains, and the women come out to cut up what remains, jest roll to your rifle and blow out your brains and go to your gawd like a soldier.",Rudyard Kipling,Women
"A lot of people would say 'sexy' is about the body. But to me, 'sexy' is a woman with confidence. I admire women who have very little fear.",Allegra Versace,Women
"Numbers don't lie. Women lie, men lie, but numbers don't lie.",Max Holloway,Women
"Ninety percent I'll spend on good times, women and Irish Whiskey. The other ten percent I'll probably waste.",Tug McGraw,Women
"Women and cats will do as they please, and men and dogs should relax and get used to the idea.",Robert A. Heinlein,Women
