quotes,authors,categories
"No matter what you think about the Iraq war, there is one thing we can all agree on for the next days - we have to salute the courage and bravery of those who are risking their lives to vote and those brave Iraqi and American soldiers fighting to protect their right to vote.",Hillary Clinton,War
"All wars are follies, very expensive and very mischievous ones.",Benjamin Franklin,War
Wars are caused by undefended wealth.,Ernest Hemingway,War
It is not patriotic to commit young Americans to war unless our national security clearly requires it.,George McGovern,War
It is my conviction that killing under the cloak of war is nothing but an act of murder.,Albert Einstein,War
To walk through the ruined cities of Germany is to feel an actual doubt about the continuity of civilization.,George Orwell,War
"Don't forget what I discovered that over ninety percent of all national deficits from 1921 to 1939 were caused by payments for past, present, and future wars.",Franklin D. Roosevelt,War
"If men do not now succeed in abolishing war, civilization and mankind are doomed.",Ludwig von Mises,War
Politics is war without bloodshed while war is politics with bloodshed.,Mao Zedong,War
To hold a pen is to be at war.,Voltaire,War
"A warrior is not a person that carries a gun. The biggest war you ever go through is right between your own ears. It's in your mind. We're all going through a war in our mind, and we have to callus our mind to fight that war and to win that war.",David Goggins,War
"The soldier above all others prays for peace, for it is the soldier who must suffer and bear the deepest wounds and scars of war.",Douglas MacArthur,War
"I find capitalism repugnant. It is filthy, it is gross, it is alienating... because it causes war, hypocrisy and competition.",Fidel Castro,War
Love is like war: easy to begin but very hard to stop.,H. L. Mencken,War
We make war that we may live in peace.,Aristotle,War
"We don't even know how strong we are until we are forced to bring that hidden strength forward. In times of tragedy, of war, of necessity, people do amazing things. The human capacity for survival and renewal is awesome.",Isabel Allende,War
"In war, whichever side may call itself the victor, there are no winners, but all are losers.",Neville Chamberlain,War
The sinews of war are infinite money.,Marcus Tullius Cicero,War
"War is to man what maternity is to a woman. From a philosophical and doctrinal viewpoint, I do not believe in perpetual peace.",Benito Mussolini,War
I refuse to accept the view that mankind is so tragically bound to the starless midnight of racism and war that the bright daybreak of peace and brotherhood can never become a reality... I believe that unarmed truth and unconditional love will have the final word.,"Martin Luther King, Jr.",War
"Love does not begin and end the way we seem to think it does. Love is a battle, love is a war; love is a growing up.",James Baldwin,War
Oceania was at war with Eurasia; therefore Oceania had always been at war with Eurasia.,George Orwell,War
"Be at war with your vices, at peace with your neighbors, and let every new year find you a better man.",Benjamin Franklin,War
"The Cold War isn't thawing; it is burning with a deadly heat. Communism isn't sleeping; it is, as always, plotting, scheming, working, fighting.",Richard M. Nixon,War
"Peace is not an absence of war, it is a virtue, a state of mind, a disposition for benevolence, confidence, justice.",Baruch Spinoza,War
The condition of man... is a condition of war of everyone against everyone.,Thomas Hobbes,War
A really strong woman accepts the war she went through and is ennobled by her scars.,Carly Simon,War
In nuclear war all men are cremated equal.,Dexter Gordon,War
"Bad things do happen in the world, like war, natural disasters, disease. But out of those situations always arise stories of ordinary people doing extraordinary things.",Daryn Kagan,War
France has lost the battle but she has not lost the war.,Charles de Gaulle,War
"In the first six to twelve months of a war with the United States and Great Britain I will run wild and win victory upon victory. But then, if the war continues after that, I have no expectation of success.",Isoroku Yamamoto,War
"Business is war. I go out there, I want to kill the competitors. I want to make their lives miserable. I want to steal their market share. I want them to fear me and I want everyone on my team thinking we're going to win.",Kevin O'Leary,War
"If there is no Ukrainian strong army, there will be no Ukraine, and that will be the case when everyone will understand... it's not the war in Ukraine, it's the war in Europe. We are defending our country, our land. We are not attacking anyone, because that is immoral.",Volodymyr Zelensky,War
War is the continuation of politics by other means.,Carl von Clausewitz,War
"Happiness is a byproduct of function, purpose, and conflict; those who seek happiness for itself seek victory without war.",William S. Burroughs,War
The war has developed not necessarily to Japan's advantage.,Hirohito,War
Television brought the brutality of war into the comfort of the living room. Vietnam was lost in the living rooms of America - not on the battlefields of Vietnam.,Marshall McLuhan,War
"Brave men rejoice in adversity, just as brave soldiers triumph in war.",Lucius Annaeus Seneca,War
"War may sometimes be a necessary evil. But no matter how necessary, it is always an evil, never a good. We will not learn how to live together in peace by killing each other's children.",Jimmy Carter,War
War is never a lasting solution for any problem.,A. P. J. Abdul Kalam,War
Peace demands the most heroic labor and the most difficult sacrifice. It demands greater heroism than war. It demands greater fidelity to the truth and a much more perfect purity of conscience.,Thomas Merton,War
"War has rules, mud wrestling has rules - politics has no rules.",Ross Perot,War
"Before the Second World War, I believed in the perfectability of social man; that a correct structure of society produced goodwill; and that, therefore, you could remove all social ills by a reorganisation of society. It is possible that I believe something of the same again; but after the war, I did not because I was unable to.",William Golding,War
"If there is not the war, you don't get the great general; if there is not a great occasion, you don't get a great statesman; if Lincoln had lived in a time of peace, no one would have known his name.",Theodore Roosevelt,War
War is delightful to those who have had no experience of it.,Desiderius Erasmus,War
Peace is the virtue of civilization. War is its crime.,Victor Hugo,War
"Pearl Harbor caused our Nation to wholeheartedly commit to winning World War II, changing the course of our Nation's history and the world's future.",Joe Baca,War
"Our soldiers fought in the Korean War to push back communism. As a result of their effort and the effort of our allies, South Korea is free today.",Pierre Poilievre,War
Those who are at war with others are not at peace with themselves.,William Hazlitt,War
It is far easier to make war than peace.,Georges Clemenceau,War
A hospital alone shows what war is.,Erich Maria Remarque,War
"The art of war is simple enough. Find out where your enemy is. Get at him as soon as you can. Strike him as hard as you can, and keep moving on.",Ulysses S. Grant,War
"No alliance in history has done more to prevent war, and no alliance is more rooted in the values America champions, than NATO.",Tom Malinowski,War
"Marriage is an adventure, like going to war.",Gilbert K. Chesterton,War
You can't make war in the Middle East without Egypt and you can't make peace without Syria.,Henry Kissinger,War
