quotes,authors,categories
My mom is just incredible. She's delved into both the mother and father figure in my life.,Devin Druid,Mom
"I was 17 and out of school, living with my mom, starving, not eating, getting locked up, no focus, no guidance. When you ain't got no guidance, you can't do too much. But then I had my first son and started working. I got the right people around me.",Lil Durk,Mom
"My mom was my rock, my confidant and my best friend. She was an elementary school teacher who worked with students with disabilities and she lived every day giving back to her family and her community.",Matt Barnes,Mom
"People think I have courage. The courage in my family are my wife Pam, my three daughters, here, Nicole, Jamie, LeeAnn, my mom, who's right here too.",Jim Valvano,Mom
To be honest my mentor was my mom and dad. I was very blessed and fortunate to have parents like I had.,Robert Parish,Mom
I look up to my mom. She's a beautiful woman.,Leighton Meester,Mom
"I went to a school called Tring Park School for the Performing Arts. I went because initially I was very naughty, and my mom thought if I was busy, I'd be better. And I didn't really do acting until later on in the school, with an amazing teacher. I left, went traveling, came back.",Daisy Ridley,Mom
"My real dream is to have a whole, like, buy a whole piece of land. Imagine, like, a long driveway. Like, a cul de sac-type street, with maybe, like, seven houses. Me be right here. Have my mom be able to be right here. My brother over here. My girl's grandmother and family right here. Friends over there. That's my real dream.",J. Cole,Mom
"Cancer taught my family that my mom is much stronger than we ever thought. Faced with a devastating diagnosis, she just kept going and living - never complaining.",Richard Grenell,Mom
I think I can always look back and say my mom and dad would have done this or suggested that in a particular situation. I just really feel blessed to have had them as parents.,Tony Dungy,Mom
"When you're a mom, you need sparkle to compensate for the light inside of you that has died.",Ali Wong,Mom
"My wrestling and family go together. It's always been that way, from day one with my mom and dad, my sister, my wife, four daughters, grandsons, son-in-laws.",Dan Gable,Mom
I made some truly awful movies. 'Stop! Or My Mom Will Shoot' was the worst. If you ever want someone to confess to murder just make him or her sit through that film. They will confess to anything after 15 minutes.,Sylvester Stallone,Mom
My mom brought me up to believe that my talent is a gift and a blessing.,Christina Aguilera,Mom
"My mom, well, she's half Greek, half German-Italian; born in England. She's just a nomad. She loves Middle Eastern style, Indian style, so much so that she ended up having Indian babies.",Hannah Simone,Mom
"I was raised in a house where my mom was the primary breadwinner. It was a dysfunctional house, but she showed tremendous resilience.",Chamath Palihapitiya,Mom
I always saw politics as an expansion of my role as a mom.,Nancy Pelosi,Mom
"I make a lot of mistakes, too, and I'm constantly re-evaluating how I'm doing things and trying to be better every day, whether it's as a mom or taking care of myself.",Mia Hamm,Mom
"My mom, she's still always there for me. Always.",David Ortiz,Mom
"I was brought up bilingual, but there came a point where my mom went back to work and I got a white babysitter, so sadly I lost it. Now I can understand Spanish and put words together, but I don't speak it fluently. I'm ashamed of that.",Michael Trevino,Mom
"I launched Little Lights of Mine because I was a young, 23-year-old new mom. I was home at the time and looking for direction. I started the blog as a place to just share everything. It quickly turned into a food-based blog where I would share all of my favorite recipes.",Ayesha Curry,Mom
I love my mom and dad.,Taylor Momsen,Mom
"As a mom, spending quality time on the water with my family is a simple and relaxing way to unplug.",Jessica Mendoza,Mom
"My mom has always been kind of my backbone. She keeps me strong. She is a mother, a friend. She is really everything to me.",Aerin Lauder,Mom
My mom and dad taught me nothing but ABCs.,Nick Diaz,Mom
Home is where my mom is.,Brittany Murphy,Mom
My mom was a saint. She taught me to be terminally nice.,Iggy Pop,Mom
I was always at peace because of the way my mom treated me.,Martina Hingis,Mom
"Dad's Jewish and Irish, Mom's German and Scotch. I couldn't say I was anything. My last name isn't even Downey. My dad changed his name when he wanted to get into the Army and was underage. My real name is Robert Elias. I feel like I'm still looking for a home in some way.","Robert Downey, Jr.",Mom
"We had a very upwardly mobile economy, and that peaked around the 1950s when the typical middle-class American family consisted of a father with a job and stay-at-home mom who took care of the kids.",Peter Schiff,Mom
"I remember the first time seeing myself on TV, when my family was watching the documentary 'Eyes on the Prize' for the first time. There were pictures of people going up the school stairs, and Mom said, 'Oh, that's you!' I said, 'I can't believe this. This is important.'",Ruby Bridges,Mom
I'm proud of what I look like. I'm proud that I look like my mom.,Lisa Guerrero,Mom
"When I was 16, I was watching '101 Dalmatians,' and my mom never let me bleach my hair, so I told her I was going to dye my hair like Cruella De Vil; she didn't believe me. I came home with my hair like this, and she didn't talk to me for, like, a week. It was really hilarious.",Melanie Martinez,Mom
It's always been a dream of mine to get somewhere and to have my mom and dad with me up there.,Haley Reinhart,Mom
"My mom is my hero, and I wouldn't be the woman I am today without her.",Normani Kordei,Mom
