quotes,authors,categories
"Until we get equality in education, we won't have an equal society.",Sonia Sotomayor,Society
"We live in a society that wants to label you with a color, sexuality, religion, or ethnicity. It divides us, but it also allows us to find pride in our identity.",Logan Browning,Society
"Individual commitment to a group effort - that is what makes a team work, a company work, a society work, a civilization work.",Vince Lombardi,Society
Clothes make the man. Naked people have little or no influence on society.,Mark Twain,Society
"The power of youth is the common wealth for the entire world. The faces of young people are the faces of our past, our present and our future. No segment in the society can match with the power, idealism, enthusiasm and courage of the young people.",Kailash Satyarthi,Society
The most important impact on society and the world is the cell phone. Cell phones have actually been one of the primary drivers in productivity improvements.,Fabrice Grinda,Society
"We live in a society exquisitely dependent on science and technology, in which hardly anyone knows anything about science and technology.",Carl Sagan,Society
Where do the evils like corruption arise from? It comes from the never-ending greed. The fight for corruption-free ethical society will have to be fought against this greed and replace it with 'what can I give' spirit.,A. P. J. Abdul Kalam,Society
"Without memory, there is no culture. Without memory, there would be no civilization, no society, no future.",Elie Wiesel,Society
"I believe that every American should have stable, dignified housing; health care; education - that the most very basic needs to sustain modern life should be guaranteed in a moral society.",Alexandria Ocasio-Cortez,Society
"Dreams can become a reality when we possess a vision that is characterized by the willingness to work hard, a desire for excellence, and a belief in our right and our responsiblity to be equal members of society.",Janet Jackson,Society
We may not all be equally guilty. But we are all equally responsible for building a decent and just society.,Ruby Bridges,Society
"If we desire a society of peace, then we cannot achieve such a society through violence. If we desire a society without discrimination, then we must not discriminate against anyone in the process of building this society. If we desire a society that is democratic, then democracy must become a means as well as an end.",Bayard Rustin,Society
Tremendous amounts of talent are lost to our society just because that talent wears a skirt.,Shirley Chisholm,Society
"A healthy democracy requires a decent society; it requires that we are honorable, generous, tolerant and respectful.",Charles W. Pickering,Society
"Society cannot exist without law. Law is the bond of society: that which makes it, that which preserves it and keeps it together. It is, in fact, the essence of civil society.",Joseph P. Bradley,Society
Access to computers and the Internet has become a basic need for education in our society.,Kent Conrad,Society
"Because power corrupts, society's demands for moral authority and character increase as the importance of the position increases.",John Adams,Society
"If society will not admit of woman's free development, then society must be remodeled.",Elizabeth Blackwell,Society
"Power is not an institution, and not a structure; neither is it a certain strength we are endowed with; it is the name that one attributes to a complex strategical situation in a particular society.",Michel Foucault,Society
A great man is different from an eminent one in that he is ready to be the servant of the society.,B. R. Ambedkar,Society
"We need to start identifying the triggers that aggravate mental health issues in our society - bullying, social media negativity and anxiety, gender based violence, substance abuse, stigma around issues such as maternal issues, etc., and we need to speak up about these more and get to the source of the problems.",Sanam Saeed,Society
Happiness is dependent on self-discipline. We are the biggest obstacles to our own happiness. It is much easier to do battle with society and with others than to fight our own nature.,Dennis Prager,Society
"The internet could be a very positive step towards education, organisation and participation in a meaningful society.",Noam Chomsky,Society
Good humor is one of the best articles of dress one can wear in society.,William Makepeace Thackeray,Society
The saddest aspect of life right now is that science gathers knowledge faster than society gathers wisdom.,Isaac Asimov,Society
"In a decaying society, art, if it is truthful, must also reflect decay. And unless it wants to break faith with its social function, art must show the world as changeable. And help to change it.",Ernst Fischer,Society
"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",Albert Camus,Society
Those people who develop the ability to continuously acquire new and better forms of knowledge that they can apply to their work and to their lives will be the movers and shakers in our society for the indefinite future.,Brian Tracy,Society
Education is simply the soul of a society as it passes from one generation to another.,Gilbert K. Chesterton,Society
"Society lives by faith, and develops by science.",Henri Frederic Amiel,Society
"We live in a world with fake news being put out there. You don't really know what to trust, and it's a real danger to society.",Austin Aries,Society
"The role of culture is that it's the form through which we as a society reflect on who we are, where we've been, where we hope to be.",Wendell Pierce,Society
Women are the real architects of society.,Cher,Society
"Genocide is not just a murderous madness; it is, more deeply, a politics that promises a utopia beyond politics - one people, one land, one truth, the end of difference. Since genocide is a form of political utopia, it remains an enduring temptation in any multiethnic and multicultural society in crisis.",Michael Ignatieff,Society
"Finance is not merely about making money. It's about achieving our deep goals and protecting the fruits of our labor. It's about stewardship and, therefore, about achieving the good society.",Robert J. Shiller,Society
"Civilization is the progress toward a society of privacy. The savage's whole existence is public, ruled by the laws of his tribe. Civilization is the process of setting man free from men.",Ayn Rand,Society
"Unless and until our society recognizes cyber bullying for what it is, the suffering of thousands of silent victims will continue.",Anna Maria Chavez,Society
I don't want to be fake. I'm just being me. And I have the power to break stereotypes and whatever useless rules that society puts on us.,Bad Bunny,Society
Discrimination is a hellhound that gnaws at Negroes in every waking moment of their lives to remind them that the lie of their inferiority is accepted as truth in the society dominating them.,"Martin Luther King, Jr.",Society
Early childhood education is the key to the betterment of society.,Maria Montessori,Society
"Sports is the common denominator in the world that brings everyone together. If there's any one place in the world where there is equality, it is probably sports. That was something that didn't always exist. We've come a long way in sports. Why can't society use sports as a way to bring people together and create change?",Stephen M. Ross,Society
"Before the Second World War, I believed in the perfectability of social man; that a correct structure of society produced goodwill; and that, therefore, you could remove all social ills by a reorganisation of society. It is possible that I believe something of the same again; but after the war, I did not because I was unable to.",William Golding,Society
"Men make history and not the other way around. In periods where there is no leadership, society stands still. Progress occurs when courageous, skillful leaders seize the opportunity to change things for the better.",Harry S Truman,Society
Intuition becomes increasingly valuable in the new information society precisely because there is so much data.,John Naisbitt,Society
