quotes,authors,categories
"Design needs a new relationship with the world, one that is more focused on our planet's needs.",Yves Behar,Design
My style is kind of eclectic and I don't like to do the same thing over and over again. I like to have fun and explore myself so you won't see the same design.,Venus Williams,Design
A business woman needs a successful mix of design and practicality.,Donatella Versace,Design
"I live in a craftsman house, but I'm a big fan of modernist and mid-century furniture and architecture, too. But my dream is to do a truly original chair design, something that is all these different things but is my own, too.",Luke Macfarlane,Design
"My background was in graphic design, but when I was doing it, it was all hand-drawn stuff, not computers.",Jeffrey Dean Morgan,Design
How can you look at the Texas legislature and still believe in intelligent design?,Kinky Friedman,Design
"There's design, and there's art. Good design is total harmony. There's no better designer than nature - if you look at a branch or a leaf, it's perfect. It's all function. Art is different. It's about emotion. It's about suffering and beauty - but mostly suffering!",Diane von Furstenberg,Design
"We have to design a health delivery system by actually talking to people and asking, 'What would make this service better for you?' As soon as you start asking, you get a flood of answers.",Paul Farmer,Design
"When I design something, I think of it as a gift to somebody else.",Eva Zeisel,Design
It is to be noted that when any part of this paper appears dull there is a design in it.,Richard Steele,Design
"An image is not simply a trademark, a design, a slogan or an easily remembered picture. It is a studiously crafted personality profile of an individual, institution, corporation, product or service.",Daniel J. Boorstin,Design
"It is not that you do wrong by design, but that you should never do right by mistake.",Junius,Design
"There is no reason to design buildings that are more basic and rectilinear, because with concrete you can cover almost any space.",Oscar Niemeyer,Design
"If you decide to design your own language, there are thousands of sort of amateur language designer pitfalls.",Guido van Rossum,Design
"The wisdom of crowds works when the crowd is choosing the price of an ox, when there's a single numeric average. But if it's a design or something that matters, the decision is made by committee, and that's crap. You want people and groups who are able to think thoughts before they share.",Jaron Lanier,Design
"Language, philosophy, and science are interwoven into the design of words, which are manipulated to create surprising illusions.",John Langdon,Design
I just bought a Mac to help me design the next Cray.,Seymour Cray,Design
"I design for myself and the first question I ask is, 'Would I wear it?'",Claudia Schiffer,Design
A small change at the beginning of the design process defines an entirely different product at the end.,Jonathan Ive,Design
"I love to design. I am a commercial fashion designer. I always design jackets with two sleeves. I don't design jackets with three sleeves, or the layers and layers come off like little dolls from Russia. Fashion for me is a creative endeavor, but it is not art for me.",Tom Ford,Design
I design my shots. I walk the rehearsal as the camera and say 'this is where I want to be... I want this look.,Debbie Allen,Design
"The universe is so unique and perfect that it could not have originated by chance but was divined by flawless, creative design.",Fritz Zwicky,Design
I almost went to Central Saint Martins for fashion design. I deferred for a year when I graduated high school so that I could go model and make some money and immerse myself in the fashion industry for a year.,Hunter Schafer,Design
Be intentional with your space. Don't be afraid to step on a limb and design your home the way you love it.,Joanna Gaines,Design
Trying to design the perfect plan is the perfect recipe for disappointment.,Patrick Lencioni,Design
Design is how you make your first impression with your consumers. Make sure it is a lasting one.,Jay Samit,Design
So that ideas of sort of relaxed symmetry have been something for years that I have been concerned with because I think that symmetry is a neutral shape as opposed to a form of design.,Robert Rauschenberg,Design
Case studies of failure should be made a part of the vocabulary of every engineer so that he or she can recall or recite them when something in a new design or design process is suggestive of what went wrong in the case study.,Henry Petroski,Design
"I love creating things, especially out of metal. There's something truly satisfying about shaping a piece of metal and seeing the impurities peeling away as you weld it into your chosen design.",Sean Bean,Design
"The path to the CEO's office should not be through the CFO's office, and it should not be through the marketing department. It needs to be through engineering and design.",Elon Musk,Design
"People say I am the king of painful shoes. I don't want to create painful shoes, but it is not my job to create something comfortable. I try to make high heels as comfortable as they can be, but my priority is design, beauty and sexiness. I'm not against them, but comfort is not my focus.",Christian Louboutin,Design
"In giving us children, God places us in a position of both leadership and service. He calls us to give up our lives for someone else's sake - to abandon our own desires and put our child's interests first. Yet, according to His perfect design, it is through this selflessness that we can become truly fulfilled.",Charles Stanley,Design
"If we want users to like our software, we should design it to behave like a likeable person.",Alan Cooper,Design
Fashion and interior design are one and the same.,Iris Apfel,Design
"Once I tried to make a standardization of staircases. Probably that is one of the oldest of the standardizations. Of course, we design new staircase steps every day in connection with all our houses, but a standardized step depends on the height of the buildings and on all kinds of things.",Alvar Aalto,Design
"Video games and YouTube.com are creatively booming, even though Web design, as demonstrated by the ugly clutter of most major news sites, is in the pits.",Camille Paglia,Design
"For some reason I have a visual intuition that allows me to design things in an interesting way, and I don't know where that came from. Because I don't have this formal training, I seem to drift in a different direction.",David Carson,Design
Proponents of intelligent design don't accept that some of the very complex nanomachines that we have inside ourselves could have come about solely on the basis of natural selection.,Francis Collins,Design
Everything we design is a response to the specific climate and culture of a particular place.,Norman Foster,Design
"God is His own Design and End, and that there is no other Worthy of Him.",Mary Astell,Design
It is difficult to separate oneself from one's design moralities.,David Chipperfield,Design
"I think a lot of people overlook the importance of the menu as a marketing tool and a way of communicating to the customer what the ambition of their restaurant is. Not only the typeface and the design, but what is it printed on? Is it cheap-looking? Is it the right kind of paper for that restaurant?",Joe Bastianich,Design
"I've always liked working with an archetypal design, something functional.",Grayson Perry,Design
"Ultimately we may still ask, why can't humans design a perfect society?",Robert Shea,Design
"I would never live in anything I design. Life and art are different. My life is very precious to me - my art is precious to me. I love designing things for other people, but I don't like designing things for myself.",Peter Eisenman,Design
"The most important relationship you have in life is the one you have with yourself. And then after that, I'd say once you have that, it may be hard work, but you can actually design your life.",Diane von Furstenberg,Design
The roundness of life's design may be a sign that there is a presence beyond ourselves.,Wally Lamb,Design
Mother Nature has been the best bioengineer in history. Why not harness the evolutionary process to design proteins?,Frances Arnold,Design
"Design, if it is to be ecologically responsible and socially responsive, must be revolutionary and radical.",Victor Papanek,Design
'Design' is a word that's come to mean so much that it's also a word that has come to mean nothing.,Jonathan Ive,Design
Web users ultimately want to get at data quickly and easily. They don't care as much about attractive sites and pretty design.,Tim Berners-Lee,Design
"No wonder the film industry started in the desert in California where, like all desert dwellers, they dream their buildings, rather than design them.",Arthur Erickson,Design
"By far the most difficult skill I learned as a C.E.O. was the ability to manage my own psychology. Organizational design, process design, metrics, hiring and firing were all relatively straightforward skills to master compared with keeping my mind in check.",Ben Horowitz,Design
"For me, I've always believed that there was a God. I've always believed that God created the heavens and earth - so, for me it's not a huge leap from there to intelligent design.",Ben Stein,Design
"Graphic design is a hobby that I started with back in 2010-2011, which I am still doing today. And because of that, I was able to design my own stuff and designed my own logo.",Alan Walker,Design
Successful design is not the achievement of perfection but the minimization and accommodation of imperfection.,Henry Petroski,Design
The main tenet of design thinking is empathy for the people you're trying to design for. Leadership is exactly the same thing - building empathy for the people that you're entrusted to help.,David M. Kelley,Design
But I'm blessed to work with great people. I collaborate with brilliant stylists both here and in Paris. I work with a great design team. I really allow everyone to bring their ideas. I almost rely on them to inspire me.,Marc Jacobs,Design
"After the Great Depression and after public urging, a nationwide public competition was held to determine a design for a memorial that would honor President Thomas Jefferson's bold vision for westward expansion for America.",Russ Carnahan,Design
"Aficionados of Slow design and Slow fashion use ethical and green materials to make objects - furniture, clothes, jewellery - that lift the spirit and last a lifetime rather than one catwalk season.",Carl Honore,Design
"I wear a lot of different hats - from writer to producer and artist. We all do 5 or 6 jobs, everything from creating our own graphic design to actually recording and the whole bit.",William Bell,Design
Happiness is not something you postpone for the future; it is something you design for the present.,Jim Rohn,Design
