"Art is exalted above religion and race. Not a single solitary soul these days believes in the religions of the Assyrians, the Egyptians and the Greeks... Only their art, whenever it was beautiful, stands proud and exalted, rising above all time.",Emil Nolde,Religion
"I know America is very nice and very good people. I'm a professional athlete. I come here. I never have a problem with somebody about my religion, about my name. I am happy. I'm always comfortable because I never do anything wrong. All the time I do something right. I follow all the rules.",Khabib Nurmagomedov,Religion
"Religion is a very scary thing, because a pastor is in a position of power. And if you use that power badly, you ruin people's lives, and you ruin your own life.",Eugene H. Peterson,Religion
"The history of our spiritual life is a continuing search for the unity between ourselves and the world. Religion, art, and science follow, one and all, this aim.",Rudolf Steiner,Religion
Freedom prospers when religion is vibrant and the rule of law under God is acknowledged.,Ronald Reagan,Religion
Religion has caused more misery to all of mankind in every stage of human history than any other single idea.,Madalyn Murray O'Hair,Religion
"Joy in the universe, and keen curiosity about it all - that has been my religion.",John Burroughs,Religion
"Of all the tyrannies that affect mankind, tyranny in religion is the worst.",Thomas Paine,Religion
"Passion is universal humanity. Without it religion, history, romance and art would be useless.",Honore de Balzac,Religion
Religion is the impotence of the human mind to deal with occurrences it cannot understand.,Karl Marx,Religion
"You won't see Christians violently attacking people for criticising their religion like you do with Islam, things like the Charlie Hebdo attack.",Lauren Southern,Religion
"You know, I get much more Jewish in Israel because I like the way that religion is done there.",Natalie Portman,Religion
"Whereas religious prayers sing of peace and harmony, religion has divided human beings through an atrocious history of enmity and bloodshed. Yet, behind the veil of superficiality and hypocrisy, I always believed in the inherent beauty of God that lies at the essence of all true spiritual paths.",Radhanath Swami,Religion
Religion is not going to come up with any new arguments.,Christopher Hitchens,Religion
"And what is religion, you might ask. It's a technology of living.",Toni Cade Bambara,Religion
"Indians today are governed by two different ideologies. Their political ideal set in the preamble of the Constitution affirms a life of liberty, equality and fraternity. Their social ideal embodied in their religion denies them.",B. R. Ambedkar,Religion
"No great advance has been made in science, politics, or religion without controversy.",Lyman Beecher,Religion
"I have the highest respect for the concept of 'Advait' - the oneness of all humans - that is central to Indian culture, thought, and religion.",Rajkumar Hirani,Religion
"But let's just say, I'm Irish. I grew up in the 1950s. Religion had a very tight iron fist.",Liam Neeson,Religion
Genghis Khan decreed religious tolerance for all of his conquered peoples. So I think he definitely would approve of our constitutional protections of freedom of religion. I think he would also approve of the way the U.S. has been able to attract talented people from all over the world.,Amy Chua,Religion
"When theology erodes and organization crumbles, when the institutional framework of religion begins to break up, the search for a direct experience which people can feel to be religious facilitates the rise of cults.",Daniel Bell,Religion
"Young people all over the world are very frustrated. They are very disillusioned. Many of them are turning their backs on religion. They are walking away from the faith of their parents, and most of this is because religion has failed them.",Myles Munroe,Religion
"I'm a Sufi Muslim, I would say. I believe in using the medium to create a good vibration because art is so important to society. Some projects I don't do because I feel that it's going to create a bad vibe. I don't do propaganda films that are anti another religion, anti-Muslim or anti-Hindu.",A. R. Rahman,Religion
"As a politician who cherishes religious conviction in his personal sphere, but regards politics as a domain belonging outside religion, I believe that this view is seriously flawed.",Recep Tayyip Erdogan,Religion
"My faith is very private to me. It plays an important part in my life, but I do not try and throw my beliefs at others. I have tremendous respect for all faiths and beliefs, but have a deep concern that religion and faith are currently a long way apart from each other.",Rick Wakeman,Religion
I am fascinated with religion or things that people believe in and question that. I think it's interesting.,Patrick Wilson,Religion
"Galileo was no idiot. Only an idiot could believe that science requires martyrdom - that may be necessary in religion, but in time a scientific result will establish itself.",David Hilbert,Religion
The Coptic Church respects the law but it does not accept rulings that go against the Bible and our freedom of religion.,Pope Shenouda III,Religion
"It is a fine thing to establish one's own religion in one's heart, not to be dependent on tradition and second-hand ideals. Life will seem to you, later, not a lesser, but a greater thing.",D. H. Lawrence,Religion
"I am a proud Hindu, but that doesn't I mean I disrespect others' religion.",Payal Rohatgi,Religion
I think the church and the religion right now have a lot more to be worried about than SLAYER.,Kerry King,Religion
"That I am not a member of any Christian church is true; but I have never denied the truth of the Scriptures, and I have never spoken with intentional disrespect of religion in general, or of any denomination of Christians in particular.",Abraham Lincoln,Religion
"If a man reaches the heart of his own religion, he has reached the heart of the others, too. There is only one God, and there are many paths to him.",Mahatma Gandhi,Religion
I'm not really into religion.,Harry Dean Stanton,Religion
"To repay evils with kindness is the religion I was taught to practise, and this will forever be my rule.",John James Audubon,Religion
"Government is a true religion: it has its dogmas, its mysteries, its priests. To submit it to the individual discussion is to destroy it; it is given life only through the national mind, that is to say, by political faith, which is a creed.",Joseph de Maistre,Religion
"Wherever there is a settled society, religion is necessary; the laws cover manifest crimes, and religion covers secret crimes.",Voltaire,Religion
"Themes of redemption, temptation, and faith don't necessarily apply directly to religion. A lot of people find faith in their lives outside of God and still deal with notions of temptation and redemption that aren't religious.",Will Poulter,Religion
"Unless we place our religion and our treasure in the same thing, religion will always be sacrificed.",Epictetus,Religion
Such are the heights of wickedness to which men are driven by religion.,Lucretius,Religion
"Whether you call it Buddhism or another religion, self-discipline, that's important. Self-discipline with awareness of consequences.",Dalai Lama,Religion
A religion without mystery must be a religion without God.,Jeremy Taylor,Religion
It is the test of a good religion whether you can joke about it.,Gilbert K. Chesterton,Religion
"The problem with writing about religion is that you run the risk of offending sincerely religious people, and then they come after you with machetes.",Dave Barry,Religion
"I was born poor and without religion, under a happy sky, feeling harmony, not hostility, in nature. I began not by feeling torn, but in plenitude.",Albert Camus,Religion
"I find religion and spirituality fascinating. I would like to believe this isn't the end and there's something more, but I can't convince the rational part of me that that makes any sense whatsoever.",George R. R. Martin,Religion
"The Christian religion, though scattered and abroad will in the end gather itself together at the foot of the cross.",Johann Wolfgang von Goethe,Religion
The Conservative Party is a religion in that they are bound together by belief. Almost any organization has its religious aspects.,Alan Moore,Religion
It is in our lives and not our words that our religion must be read.,Thomas Jefferson,Religion
"Religion, to me, is a bureaucracy between man and God that I don't need.",Bill Maher,Religion
"We eat, drink, and sleep religion, but we do not do good.",Asma Jahangir,Religion
I am a deeply religious nonbeliever - this is a somewhat new kind of religion.,Albert Einstein,Religion
Without philosophy man cannot know what he makes; without religion he cannot know why.,Eric Gill,Religion
"When I got religion, I found some work to do to benefit somebody.",Sojourner Truth,Religion
Religion is the most important of all things: the great point of discrimination that divides the man from the brute. It is our special prerogative that we can converse with that which we cannot see and believe in that the existence of which is reported to us by none of our senses.,William Godwin,Religion
"Many churches of all persuasions are hiring research agencies to poll neighborhoods, asking what kind of church they prefer. Then the local churches design themselves to fit the desires of the people. True faith in God that demands selflessness is being replaced by trendy religion that serves the selfish.",Billy Graham,Religion
The problem is that religion tends to give people bad reasons to be good.,Sam Harris,Religion
"Religion is simply one of a multitude of factors - economic political, cultural, social, tribal, racial - which shape and drive human action and reaction and often is the least important of those factors.",Mehdi Hasan,Religion
True character arises from a deeper well than religion.,E. O. Wilson,Religion
"Moreover, behind this vague tendency to treat religion as a side issue in modern life, there exists a strong body of opinion that is actively hostile to Christianity and that regards the destruction of positive religion as absolutely necessary to the advance of modern culture.",Christopher Dawson,Religion
"Music is the most powerful form of communication in the world. It brings us all together. Even religion separates us, but a hit record unites us across religious beliefs, race, politics.",Sean Combs,Religion
Nothing has done more to separate and divide human beings one from another than exclusivist organized religion.,Neale Donald Walsch,Religion
A strong argument for the religion of Christ is this - that offences against Charity are about the only ones which men on their death-beds can be made - not to understand - but to feel - as crime.,Edgar Allan Poe,Religion
"Communism, like any other revealed religion, is largely made up of prophecies.",H. L. Mencken,Religion
"Christianity began as a religion of the poor and dispossessed - farmers, fishermen, Bedouin shepherds. There's a great lure to that kind of simplicity and rigor - the discipline, the call to action.",Camille Paglia,Religion
I have been astonished that men could die martyrs for religion - I have shuddered at it. I shudder no more - I could be martyred for my religion - Love is my religion - I could die for that.,John Keats,Religion
"I am not an atheist; I believe in God. But my religion ends there. I have my own personal belief system that is so strong it allows me to do what I do. I don't have to worry about going to Hell because of Slayer, you know? Everyone has a personal belief system and believes in life somehow.",Tom Araya,Religion
Religion leaves no room for human complexity.,Daniel Radcliffe,Religion
One of the most important concepts of revealed religion is that of a sacred covenant.,Russell M. Nelson,Religion
"Of course God is endlessly multi-dimensional so every religion that exists on earth represents some face, some side of God.",Aleksandr Solzhenitsyn,Religion
The Lord's prayer contains the sum total of religion and morals.,Duke of Wellington,Religion
I always say that people should not rush to change religions. There is real value in finding the spiritual resources you need in your home religion.,Dalai Lama,Religion
"Let's face it: There are people who are extremists in every corner of society, and whatever flag they're waving is something Bad Religion has stood against.",Greg Graffin,Religion
"I treat politics kind of like my religion. It's something I believe in, but I don't want to have to make a living at it, because if you make a living at it, you somehow become dishonest.",Jerry Springer,Religion
"What religion a man holds, to what race he belongs, these things are not important; the really important thing is this knowledge: the knowledge of God's plan for men. For God has a plan, and that plan is evolution.",Jiddu Krishnamurti,Religion
"And I have no doubt that every new example will succeed, as every past one has done, in showing that religion and Government will both exist in greater purity, the less they are mixed together.",James Madison,Religion
"In my opinion, most organized religion does neither agentic service nor relational nurturance very well.",Richard Rohr,Religion
"I told the brethren that the Book of Mormon was the most correct of any book on earth, and the keystone of our religion, and a man would get nearer to God by abiding by its precepts, than by any other book.","Joseph Smith, Jr.",Religion
"The Christian religion not only was at first attended with miracles, but even at this day cannot be believed by any reasonable person without one.",David Hume,Religion
"Gentleness, self-sacrifice and generosity are the exclusive possession of no one race or religion.",Mahatma Gandhi,Religion
True religion... is giving and finding one's happiness by bringing happiness into the lives of others.,William J. H. Boetcker,Religion
"We have been educated into believing someone else's concept of the deity, and someone else's standard of beauty. You have the right to practice any religion and politics in a way that best suits your freedom, your dignity, and your understanding. And once you do that, you don't apologize.",John Henrik Clarke,Religion
Persecution is not an original feature in any religion; but it is always the strongly marked feature of all religions established by law.,Thomas Paine,Religion
"The core of my life is Islam, my religion. Without that, I have no strength, no belief in God or in myself.",Naseem Hamed,Religion
"Almost everything has been stolen from us by the patriarchy. Our creativity has been stolen, our creative energies, our religion. I want it back.",Mary Daly,Religion
Religion and slavery are incompatible.,B. R. Ambedkar,Religion
"I have my own religion. I'm sort of one-quarter Baptist, one-quarter Catholic, one-quarter Jewish.",Tom T. Hall,Religion
"If God existed, and if He cared for humankind, He would never have given us religion.",Martin Amis,Religion
"I'm not a Buddhist, or a card-carrying member of any religion.",Matt Dillon,Religion
"After all, is football a game or a religion?",Howard Cosell,Religion
"A true Christian, who is born anew of the Spirit of Christ, is in the simplicity of Christ, and hath no strife or contention with any man about religion.",Jakob Bohme,Religion
Shelley is truth itself and honour itself notwithstanding his out-of-the-way notions about religion.,Lord Byron,Religion
One of the problems with organized religion is that it has always kept women in a second-class position. They have been viewed as the daughters of Eve.,Hugh Hefner,Religion
To die for a religion is easier than to live it absolutely.,Jorge Luis Borges,Religion
"Go beyond science, into the region of metaphysics. Real religion is beyond argument. It can only be lived both inwardly and outwardly.",Swami Sivananda,Religion
"If I or my soldiers have plundered or done injury to the houses or ministers of religion, I repent me of my sin; but it is not of Edward of England I shall ask pardon.",William Wallace,Religion
"At the age when other children, I imagine, experience their first 'feeling' for a person, or for art, or for religion, I was affectionate, good, and even pious: by that I mean that under the influence of my mother, I was devoted to the Child Jesus.",Pierre Teilhard de Chardin,Religion
"If I had to choose a religion, the sun as the universal giver of life would be my god.",Napoleon Bonaparte,Religion
"Muslims are not bloodthirsty people. Islam is a religion of peace that forbids the killing of the innocent. Islam also accepts the Prophets, whether those prophets are Mohammed, God's peace and blessing be upon Him, or Moses or the other prophets of the Books.",Abdullah of Saudi Arabia,Religion
"Ever since boyhood I've made a religion of keeping in shape by regular, conscientious exercise.",Gene Tunney,Religion
"Religion is not man's relationship to God, it is man's relationship to man.",Elie Wiesel,Religion
"The very idea that we get a moral compass from religion is horrible. Not only should we not get our moral compass from religion, as a matter of fact we don't.",Richard Dawkins,Religion
"A society whose members are united by the fact that they think in the same way in regard to the sacred world and its relations with the profane world, and by the fact that they translate these common ideas into common practices, is what is called a Church. In all history, we do not find a single religion without a Church.",Emile Durkheim,Religion
"I never was religious, really, but I'm very interested in religion.",Ruth Rendell,Religion
"We know too much, and are convinced of too little. Our literature is a substitute for religion, and so is our religion.",T. S. Eliot,Religion
"The enemy of science is not religion. Religion comes in endless shapes and forms... The true enemy is the substitution of thought, reflection, and curiosity with dogma.",Frans de Waal,Religion
"People here argue about religion interminably, but it appears that they are competing at the same time to see who can be the least devout.",Montesquieu,Religion
"All the religions are basically good, but there's something about organised religion that leads to corruptness and poison.",Jimmy Barnes,Religion
It was not a religion that attacked us that September day. It was al-Qaeda. We will not sacrifice the liberties we cherish or hunker down behind walls of suspicion and mistrust.,Barack Obama,Religion
"My family was Jehovah's Witnesses, which is a really tough religion. It kind of deterred me from religion for a long time. They still practice, but I don't. But I always remained spiritual, and had a belief that there is a God. I'm trying to find my way, you know?",Ja Rule,Religion
There's a gullible side to the American people. They can be easily misled. Religion is the best device used to mislead them.,Michael Moore,Religion
"To this day I do not know whether the power which has inspired my works is something related to religion, or is indeed religion itself.",Kathe Kollwitz,Religion
"I disagree with a couple of the stances of the Catholic Church. My older brother is gay, and it's important for me to be able to love him completely and freely, and it's important for me to spread beliefs in the world that are not going to limit people in their love. I can't support a religion that doesn't support my brother.",Anne Hathaway,Religion
The First Amendment freedom of religion is as important today as when the Bill of Rights was first written.,Arlen Specter,Religion
"The only difference is that religion is much better organised and has been around much longer, but it's the same story with different characters and different costumes.",James Randi,Religion
Science investigates; religion interprets. Science gives man knowledge which is power; religion gives man wisdom which is control.,"Martin Luther King, Jr.",Religion
Religion and political expediency go beautifully hand in hand.,Friedrich Durrenmatt,Religion
It is a debt we owe to the purity of our religion to show that it is at variance with that law which warrants slavery.,Patrick Henry,Religion
"What we have done, the result of that comes to us whenever it comes, either today, tomorrow, hundred years later, hundred lives later, whatever, whatever. And so, it's our own karma. That is why that philosophy in every religion: Killing is sin. Killing is sin in every religion.",Maharishi Mahesh Yogi,Religion
"It is only partly true that religion does more harm than good in society. The community makes God into the image it wants, vengeful, or milky sweet, or scrupulously just, and so on.",Mary Douglas,Religion
"Two things in India are religion - one is cricket, and one is movies - these are two things.",Preity Zinta,Religion
"I select a very small number of things to be sceptical about, such as markets, and on these I am hypersceptic. But I want to be fooled by randomness in art. I want the ceremonial of religion; we are made for it.",Nassim Nicholas Taleb,Religion
"But is it not the fact that religion emanates from the nature, from the moral state of the individual? Is it not therefore true that unless the nature be completely exercised, the moral state harmonized, the religion cannot be healthy?",Harriet Martineau,Religion
It was the experience of mystery - even if mixed with fear - that engendered religion.,Albert Einstein,Religion
All who think cannot but see there is a sanction like that of religion which binds us in partnership in the serious work of the world.,Benjamin Franklin,Religion
"I have sung for Americans of every political persuasion, and I am proud that I never refuse to sing to an audience, no matter what religion or color of their skin, or situation in life.",Pete Seeger,Religion
"Social etiquette dictates that when in mixed company, one should avoid discussing politics and religion. As someone who is quite active on various social portals, I can attest to the visceral emotions that are triggered when these topics are broached!",Gad Saad,Religion
The conflict between religion and science is inherent and (very nearly) zero-sum. The success of science often comes at the expense of religious dogma; the maintenance of religious dogma always comes at the expense of science.,Sam Harris,Religion
"My main hope is eventually, in modern education field, introduce education about warm-heartedness, not based on religion, but based on common experience and a common sort of sense, and then scientific finding.",Dalai Lama,Religion
"The day that this country ceases to be free for irreligion, it will cease to be free for religion.",Robert Jackson,Religion
What gets in our way is history and culture and religion and economic conditions. It is part of the hypnosis of our social conditioning.,Deepak Chopra,Religion
"People in love don't see gender, colour or religion. Or age. It's about the other person, the one that you love and who loves you. You don't think of them in terms of a label. You just go with your heart.",Sam Taylor-Johnson,Religion
There is a heroism in crime as well as in virtue. Vice and infamy have their altars and their religion.,William Hazlitt,Religion
"The moral systems of religion, I think, are super important.",Bill Gates,Religion
"Most people don't want to talk about politics and religion. They say, 'Let's talk about something else.'",Prince,Religion
The first requisite for the happiness of the people is the abolition of religion.,Karl Marx,Religion
Another important historical factor is the fact that this already very simple religion was further simplified and purified by the early philosophers of ancient China. Our first great philosopher was a founder of naturalism; and our second great philosopher was an agnostic.,Hu Shih,Religion
Sex is the ersatz or substitute religion of the 20th Century.,Malcolm Muggeridge,Religion
"The world of religion isn't a logical world; that's why children like it. It's a world of worked-out fantasies, very similar to children's stories or fairy tales.",Yehuda Amichai,Religion
Religion was instituted to make us happy in this life and in the other. What must we do to be happy in the life to come? Be just.,Voltaire,Religion
"When people ask me what my religion is, I say it's the Arsenal.",Marcus du Sautoy,Religion
"I really believe in science. It is a faith. It is a reverence akin to religion. But as we always say, it's different from religion in that, as near as we can tell, it exists outside of us. It has an objective quality, the process of science.",Bill Nye,Religion
"I fear it's because religion is man's attempt to reach God, and when he feels he has succeeded, he cannot abide anyone else's claim to have done the same.",Jerry B. Jenkins,Religion
"All too many Muslims fail to grasp Islam, which teaches one to be lenient towards others and to understand their value systems, knowing that these are tolerated by Islam as a religion.",Abdurrahman Wahid,Religion
To be born in India is to arrive into the world swimming in religion.,Ravi Zacharias,Religion
What is a wife and what is a harlot? What is a church and what is a theatre? are they two and not one? Can they exist separate? Are not religion and politics the same thing? Brotherhood is religion. O demonstrations of reason dividing families in cruelty and pride!,William Blake,Religion
"But I remember the moment when my father died. I wasn't a very committed Catholic beforehand, but when that happened it suddenly all felt so obvious: I now believe religion is our attempt to find an explanation, for us to feel more protected.",Javier Bardem,Religion
The biggest danger of this terrorism and extremism is the tarnishing of the reputation of our beloved religion... We will not allow this to happen.,Mohammad bin Salman,Religion
"I stopped going to Kingdom Hall, the church, when I was 11 years old, so I was very young. They don't celebrate birthdays, you get no Christmas, so it's a very difficult religion for children to get into. And they do a lot of finger-pointing among the Jehovah's Witnesses.",Ja Rule,Religion
"Many of us saw religion as harmless nonsense. Beliefs might lack all supporting evidence but, we thought, if people needed a crutch for consolation, where's the harm? September 11th changed all that.",Richard Dawkins,Religion
"Corruption is rife in the Muslim world, and when it is coupled with the marginalization of religion, it manifests itself as frustration and becomes a fertile recruiting ground for extremism.",Hamza Yusuf,Religion
"When asked if I consider myself Buddhist, the answer is, Not really. But it's more my religion than any other because I was brought up with it in an intellectual and spiritual environment. I don't practice or preach it, however.",Uma Thurman,Religion
I believe religion is man-made.,Amar'e Stoudemire,Religion
"If we must not act save on a certainty, we ought not to act on religion, for it is not certain. But how many things we do on an uncertainty, sea voyages, battles!",Blaise Pascal,Religion
"Rock n' roll is our religion, and we will continue to lose disciples as we go, but we pick up the fallen flag and keep moving forward, bringing forth the good news that our heroes have helped create, their bodies lost, but their spirits and their good work everlasting.",Steven Van Zandt,Religion
The quarrels and divisions about religion were evils unknown to the heathen. The reason was because the religion of the heathen consisted rather in rites and ceremonies than in any constant belief.,Francis Bacon,Religion
"I say quite deliberately that the Christian religion, as organized in its Churches, has been and still is the principal enemy of moral progress in the world.",Bertrand Russell,Religion
"Indeed, in view of its function, religion stands in greater need of a rational foundation of its ultimate principles than even the dogmas of science.",Muhammad Iqbal,Religion
Every religion is good that teaches man to be good; and I know of none that instructs him to be bad.,Thomas Paine,Religion
"Without the emotion of the beautiful, the sublime, the mysterious, there is no art, no religion, no literature.",John Burroughs,Religion
"If I get to the end of my life, if I die, and I find out religion is one big lie, I still won't regret it because it's helped me to live a better life, to be a better person, to care about people, to believe in forgiveness, to believe in hope.",Elizabeth Smart,Religion
"It's totally irrational, patently insane to condemn an entire race - to despise an entire nation - to vilify an entire religion.",Stan Lee,Religion
People still kill in the name of religion. We haven't evolved to the point where we're one tribe called humans.,Rachel Weisz,Religion
It is easy enough to be friendly to one's friends. But to befriend the one who regards himself as your enemy is the quintessence of true religion. The other is mere business.,Mahatma Gandhi,Religion
"Communism is a religion that is inspired, directed and motivated by the Devil himself who has declared war against Almighty God.",Billy Graham,Religion
"If organized religion is the opium of the masses, then disorganized religion is the marijuana of the lunatic fringe.",Kerry Thornley,Religion
"Religion enabled society to organise itself to debate goodness, just as Greek drama had once done.",Edward Bond,Religion
"I want to learn about a different religion. I grew up Catholic, but my grandfather was Jewish. Knowledge about other religions can help you understand your own better. I think it's kind of hypocritical to believe one thing and don't know about any others.",Mandy Moore,Religion
"I have always respected everyone's religion. As I say, there is only one God and a lot of confused people.",Hazel Scott,Religion
The only time I even entertain the tiniest element of religion is for Christmas carols.,Ian Watson,Religion
"If you have religious faith, very good, you can add on secular ethics, then religious belief, add on it, very good. But even those people who have no interest about religion, okay, it's not religion, but you can train through education.",Dalai Lama,Religion
"A belief is purely an individual matter, and you cannot and must not organize it. If you do, it becomes dead, crystallized; it becomes a creed, a sect, a religion, to be imposed on others.",Jiddu Krishnamurti,Religion
"A man has no religion who has not slowly and painfully gathered one together, adding to it, shaping it; and one's religion is never complete and final, it seems, but must always be undergoing modification.",D. H. Lawrence,Religion
"I feel very Jewish, and I feel very grateful to be Jewish. But I don't believe in God or anything to do with the Jewish religion.",Gene Wilder,Religion
"But aesthetics is not religion, and the origins of religion lie somewhere completely different. They lie anyway, these roses smell too sweet and the deep roar of the breaking waves is too splendid, to do justice to such weighty matters now.",Rudolf Otto,Religion
"Those among them that have not received our religion do not fright any from it, and use none ill that goes over to it, so that all the while I was there one man was only punished on this occasion.",Thomas More,Religion
"The trouble with many men is that they have got just enough religion to make them miserable. If there is not joy in religion, you have got a leak in your religion.",Billy Sunday,Religion
A people and their religion must be judged by social standards based on social ethics. No other standard would have any meaning if religion is held to be necessary good for the well-being of the people.,B. R. Ambedkar,Religion
Civil disobedience is not accepted by religion and the state does not accept it and there are many verses in the Holy Book that talk of following the ruler.,Pope Shenouda III,Religion
"When I was little, my parents belonged to a cult, a big Buddhist sect called Soka Gakkai. I didn't have any particular sentiment for or against religion, but I did feel bad about my parents' poverty and how it made them depend on that cult.",Takashi Murakami,Religion
The memory of my own suffering has prevented me from ever shadowing one young soul with the superstition of the Christian religion.,Elizabeth Cady Stanton,Religion
"The word 'religion' is only a label. What lies behind that, the most important thing of all, is the word 'faith'. You either have faith, or you don't have faith, or you have degrees of faith - and if you have degrees of faith, then you become agnostic. You're kind of in-between, or you're on the fence.",Ridley Scott,Religion
"People really, really hate their religion being criticized. It's as though you've said they had an ugly face; they seem to identify personally with it.",Richard Dawkins,Religion
"I'm not really into religion, OK. I saw a lot of things I did not like when I got into organized religion. I think a lot of people abuse it, I think a lot of people use it, I think a lot of people make it what they want. And me, my faith and my relationship with God is very personal. And it's not anybody's damn business how we talk.",Jake Roberts,Religion
Our bodies are at once the receiving and transmitting stations for life itself. It is the highest wisdom to recognize this fact and train our bodies to render them sensitive and responsive to nature. art and religion.,Ruth St. Denis,Religion
Difference of opinion is advantageous in religion. The several sects perform the office of a Censor - over each other.,Thomas Jefferson,Religion
"Happiness is a mystery, like religion, and should never be rationalised.",Gilbert K. Chesterton,Religion
"I am a very firm believer in the Aloha spirit - respect and love for everyone, irrespective of their religion, race, sex, gender identity, or sexual orientation.",Tulsi Gabbard,Religion
"I don't care what your religion is, as long as it doesn't chastise anybody that's not part of it.",Jon Gries,Religion
"I have now disposed of all my property to my family. There is one thing more I wish I could give them, and that is the Christian religion.",Patrick Henry,Religion
I got a cold feeling toward religion in general. I don't think God would want to separate families.,Ja Rule,Religion
One strength of the communist system of the East is that it has some of the character of a religion and inspires the emotions of a religion.,Albert Einstein,Religion
"Religious people often prefer to be right rather than compassionate. Often, they don't want to give up their egotism. They want their religion to endorse their ego, their identity.",Karen Armstrong,Religion
"It is science, and not religion, which has taught men that things are complex and difficult to understand.",Emile Durkheim,Religion
"America's freedom of religion, and freedom from religion, offers every wisdom tradition an opportunity to address our soul-deep needs: Christianity, Judaism, Islam, Buddhism, Hinduism, secular humanism, agnosticism and atheism among others.",Parker Palmer,Religion
"Such is the feebleness of humanity, such is its perversity, that doubtless it is better for it to be subject to all possible superstitions, as long as they are not murderous, than to live without religion.",Voltaire,Religion
Do you think that God will punish them for not practicing a religion which he did not reveal to them?,Montesquieu,Religion
"Religion. A daughter of Hope and Fear, explaining to Ignorance the nature of the Unknowable.",Ambrose Bierce,Religion
"Religion, any religion, no matter what sort of wonderful religion, never be universal. So now education is universal, so we have to sort of find ways and means through education system, from kindergarten up to university level, to make awareness these good things, the values, inner values.",Dalai Lama,Religion
"The usefulness of religion - the fact that it gives life meaning, that it makes people feel good - is not an argument for the truth of any religious doctrine. It's not an argument that it's reasonable to believe that Jesus really was born of a virgin or that the Bible is the perfect word of the creator of the universe.",Sam Harris,Religion
"Art and Religion are, then, two roads by which men escape from circumstance to ecstasy. Between aesthetic and religious rapture there is a family alliance. Art and Religion are means to similar states of mind.",Clive Bell,Religion
"The speculative object and the practical object of philosophy as Naturalism, science and pleasure, coincide on this point: it is always a matter of denouncing the illusion, the false infinite, the infinity of religion and all of the theologico-erotic-oneiric myths in which it is expressed.",Gilles Deleuze,Religion
"My grandad's a gospel singer, and his children were singers, too. But I don't believe in God in the same way... not religion; it breaks us up too much. The same with musical styles - it breaks people up. I believe they are all one thing - why not put them together?",Labrinth,Religion
I believe that a government has only one religion - India first. A government has only one holy book - our Constitution. A government has only one kind of devotion - towards nation.,Narendra Modi,Religion
"When a dog barks at the moon, then it is religion; but when he barks at strangers, it is patriotism!",David Starr Jordan,Religion
"Our existence is beyond our explanation, whether we believe in God or we have religion or we're atheist. Our existence is beyond our understanding. No one has an answer.",Anthony Hopkins,Religion
Religion fails if it cannot speak to men as they are.,William Barclay,Religion
"If someone doesn't have a reason to not like you in America, they talk politics or religion. Then they get to hate you and we get to be enemies.",Wale,Religion
I'm religiously opposed to religion.,Victor Hugo,Religion
"People should not be voting based on caste, religion, money, or liquor but real issues that affect their lives.",Atishi,Religion
"The artist himself may not think he is religious, but if he is sincere his sincerity in itself is religion.",Emily Carr,Religion
Whoever seeks to set one religion against another seeks to destroy all religion.,Franklin D. Roosevelt,Religion
"I'm not into organized religion. I'm into believing in a higher source of creation, realizing we're all just part of nature.",Neil Young,Religion
"Is it not a species of blasphemy to call the New Testament revealed religion, when we see in it such contradictions and absurdities.",Thomas Paine,Religion
"The Obamacare contraception mandate was never about freedom. It was always about pitting secularism against religion, and using the power of government to sponsor secularism.",Ben Shapiro,Religion
"Parents and schools should place great emphasis on the idea that it is all right to be different. Racism and all the other 'isms' grow from primitive tribalism, the instinctive hostility against those of another tribe, race, religion, nationality, class or whatever. You are a lucky child if your parents taught you to accept diversity.",Roger Ebert,Religion
"Religion and politics hit nerves. There's a lot of anger about a lot of things. It's not easily resolved. I guess that's what wars are about. Wars are about prejudice and fear. Hit first before you get hit. Believe me, I know.",Mel Gibson,Religion
"Teach a child what is wise, that is morality. Teach him what is wise and beautiful, that is religion!",Thomas Huxley,Religion
"Our religion is the traditions of our ancestors - the dreams of our old men, given them in solemn hours of the night by the Great Spirit; and the visions of our sachems, and is written in the hearts of our people.",Chief Seattle,Religion
I dislike religion quite intensely. It's been the cause of all the grief in the world ever since they discovered the first stone to worship.,Lemmy,Religion
"I remember when I was a freshman in college, I was still somewhat bothered by... worried... about religion. I remember going to this professor of philosophy and telling him that I had lost my faith.",B. F. Skinner,Religion
Religion is the possibility of the removal of every ground of confidence except confidence in God alone.,Karl Barth,Religion
"People are not wrong in observing Caste. In my view, what is wrong is their religion, which has inculcated this notion of Caste. If this is correct, then obviously the enemy, you must grapple with is not the people who observe Caste, but the Shastras which teach them this religion of Caste.",B. R. Ambedkar,Religion
"Hobbies of any kind are boring except to people who have the same hobby. This is also true of religion, although you will not find me saying so in print.",Dave Barry,Religion
I honor religion except when it gets into shedding blood.,Rip Torn,Religion
Religion is induced insanity.,Madalyn Murray O'Hair,Religion
"According to some Eastern religion, there is a belt that goes across the world, and I've heard that Minnesota is right in the heart of this spiritual-creative belt of energy.",Melody Beattie,Religion
"The best thing about science is that hard, empirical answers are always there if you look hard enough. The best thing about religion is that the very absence of that certainty is what requires - and gives rise to - deep feelings of faith.",Jeffrey Kluger,Religion
