quotes,authors,categories
"The name Muhammad is the most common name in the world. In all the countries around the world - Pakistan, Saudi Arabia, Morocco, Turkey, Syria, Lebanon - there are more Muhammads than anything else. When I joined the Nation of Islam and became a Muslim, they gave me the most famous name because I was the champ.",Muhammad Ali,Famous
The world's most famous and popular language is music.,Psy,Famous
"Don't worry about being famous or making money; the most important thing is being the best. You have to become a master of your craft, and everything else will come.",Anastasia Soare,Famous
"If you want to be a rock star or just be famous, then run down the street naked, you'll make the news or something. But if you want music to be your livelihood, then play, play, play and play! And eventually you'll get to where you want to be.",Eddie Van Halen,Famous
"John Muir, the famous naturalist, wrote in his journal that you should never go to Alaska as a young man because you'll never be satisfied with any other place as long as you live. And there's a lot of truth to that.",Tom Bodett,Famous
The American Dream is a term that is often used but also often misunderstood. It isn't really about becoming rich or famous. It is about things much simpler and more fundamental than that.,Marco Rubio,Famous
"It was that famous joke: What's the last thing the drummer said before he got kicked out of the band? 'Hey, I wrote a song.'",Dave Grohl,Famous
"The scientists I looked up to at the beginning were not Latino. They were famous scientists of many years ago, like Madame Curie. Later, I realized that there were also, but a very few, Latino scientists. There were good ones, but very few, because there wasn't as much a tradition to be a scientist in our culture. But this is changing.",Mario J. Molina,Famous
"No matter what you achieve, what you want to aspire to be, or how famous and powerful you become, the most important thing is whether you are excited about each and every moment of your life because of your work and people around you.",Sushant Singh Rajput,Famous
"Acting is not about being famous, it's about exploring the human soul.",Annette Bening,Famous
A chair is a very difficult object. A skyscraper is almost easier. That is why Chippendale is famous.,Ludwig Mies van der Rohe,Famous
I don't want to be famous. I want to be secure. I don't want the world. I just want a piece of it. I want people to remember Eric Davis.,Eric Davis,Famous
"You might not make it to the top, but if you are doing what you love, there is much more happiness there than being rich or famous.",Tony Hawk,Famous
"If you are a leader, you should never forget that everyone needs encouragement. And everyone who receives it - young or old, successful or less-than-successful, unknown or famous - is changed by it.",John C. Maxwell,Famous
I'm not in it for fame. I've been famous in the streets already.,Nipsey Hussle,Famous
"I mean if anyone's comfortable being famous, they're a psychopath.",Finn Wolfhard,Famous
"The most famous rumor for me is that I had throat cancer. I never had throat cancer... I don't know why that started... The way I sing, probably.",Bob Seger,Famous
"When you're poor, you are invisible. Every poor person will tell you nobody sees you. So being famous was me just wanting to be seen.",Viola Davis,Famous
Among famous traitors of history one might mention the weather.,Ilka Chase,Famous
"If you ask me what's harder, being famous or flying to space, I'd say fame is much harder.",Yi So-Yeon,Famous
A window covered with raindrops interests me more than a photograph of a famous person.,Saul Leiter,Famous
"I just wanted to be famous. That's why I did reality shows, and that's why YouTube was so perfect.",Trisha Paytas,Famous
"Before I was famous, when I was just working in Gilbert's Lodge, everything was moving in slow motion.",Eminem,Famous
"My mother always, always, always thought that I was going to be famous. Thought that I was going to win Oscars. In fact, I believe I accepted the Oscar as a ketchup bottle many a time in front of my mother in the kitchen. 'I'd like to thank the Academy,' I said with a ketchup bottle.",Kevin Spacey,Famous
"People get very excited about very high elements. That's why Mount Everest is so important - it's not the most difficult mountain, but it's the most famous because it's the tallest.",Cesar Pelli,Famous
"At last, in 1611, was made, under the auspices of King James, the famous King James version; and this is the great literary monument of the English language.",Lafcadio Hearn,Famous
"Economists agree about economics - and that's a science - and they disagree about economic policy because that's a value judgment... I've had profound disagreements on policy with the famous Milton Friedman. But, on economics, we agree.",Franco Modigliani,Famous
Any idiot can get laid when they're famous. That's easy. It's getting laid when you're not famous that takes some talent.,Kevin Bacon,Famous
"In my mind, I don't really see myself as being famous. I just think my work is being exposed to a bigger audience.",Letitia Wright,Famous
"My dear Mama, you are definitely the hen who hatched a famous duck.",Henri de Toulouse-Lautrec,Famous
"There's a famous slogan here in the Bavarian dialect, and we use it inside Bayern Munich. We say, 'Mia san mia.' Literally, it is, 'We are we,' but it means, 'We are who we are.' That's not being very arrogant, but we are very confident about our ability to win the game. It is about a winning mentality.",Bastian Schweinsteiger,Famous
"I was definitely not the kid that just wanted to be famous for no reason whatsoever and then happened to find comedy. Fame and all that stuff have always been slightly terrifying to me, and it makes me very anxious.",Bo Burnham,Famous
"There's the famous quote that if you want to understand how animals live, you don't go to the zoo, you go to the jungle. The Future Lab has really pioneered that within Lego, and it hasn't been a theoretical exercise. It's been a real design-thinking approach to innovation, which we've learned an awful lot from.",Jorgen Vig Knudstorp,Famous
Sometimes I wonder if I'm as famous for my wheelchair and disabilities as I am for my discoveries.,Stephen Hawking,Famous
I don't think I could think of a single thing that's more isolating than being famous.,Lady Gaga,Famous
"My family's lineage, we are warriors. The McGregor clan, we are warriors all through. We are famous all through the world for our fighting capabilities of all generations. So I have no doubt that's stood to me and that led me down this path and gave me what I have.",Conor McGregor,Famous
I got so famous with so many new people entering my life. You can imagine how it was for an 18-year-old who was playing effortlessly and savouring every moment of my success. I had lost all sense of reality.,Mohammad Amir,Famous
"Who you are as a person will only be amplified once you are 'famous,' so if you had a good heart, then I would imagine you'll have the same good heart but the means to do even more with it.",Meghan Markle,Famous
Famous pivot stories are often failures but you don't need to fail before you pivot. All a pivot is is a change is strategy without a change in vision. Whenever entrepreneurs see a new way to achieve their vision - a way to be more successful - they have to remain nimble enough to take it.,Eric Ries,Famous
"In its famous paradox, the equation of money and excrement, psychoanalysis becomes the first science to state what common sense and the poets have long known - that the essence of money is in its absolute worthlessness.",Norman O. Brown,Famous
"Fame is really strange. One day you're not famous, and then the next day you are, and the odd thing is that you know intellectually that nothing in the world is different. What mattered to you yesterday are the same things that matter today, and the rules all still apply - yet everyone looks at you differently.",Matt Damon,Famous
The idea of being famous is a lot better than the reality.,Tom Felton,Famous
Alan Carr is an out and proud gay man but there isn't a famous bisexual equivalent - it's a lot rarer.,Joe Lycett,Famous
"One of the downsides of being famous is that folks pay far more attention to you than they should. American celebrities are constantly under surveillance, and every word they say is subject to scrutiny. So, be careful what you wish for if you desire fame. No human being should be a goldfish.",Bill O'Reilly,Famous
"Pleasure without God, without the sacred boundaries, will actually leave you emptier than before. And this is biblical truth, this is experiential truth. The loneliest people in the world are amongst the wealthiest and most famous who found no boundaries within which to live. That is a fact I've seen again and again.",Ravi Zacharias,Famous
What's the name of that famous museum in Paris? The Louvre? I went through that place in 20 minutes.,Peter Falk,Famous
"If you're lucky enough to be famous, then it's great if you can use your fame and the power your fame gives you to draw attention to things that really matter.",Michael Schumacher,Famous
"Warren Buffett is famous for talking about the 'intrinsic value' of stocks. But while many people parrot this phrase, few know what it really means.",Robert Kiyosaki,Famous
People think being famous is fun. It's not. Even a little bit of fame. It's bizarre. It's weird.,Steve Lukather,Famous
"To me, music is art and fashion is art, but fame? Fame isn't art, but the person you become when you're famous - your alter ego - that's art.",Cardi B,Famous
Martyrdom: The only way a man can become famous without ability.,George Bernard Shaw,Famous
What made Louis Vuitton famous was the quality. We don't do marketing; we just create products which are exceptional in their design and craftsmanship.,Bernard Arnault,Famous
There is a famous saying: 'It's hard to be a Jew.' It's also hard to be a Palestinian. I know that.,Ariel Sharon,Famous
"It took me fifteen years to discover I had no talent for writing, but I couldn't give it up because by that time I was too famous.",Robert Benchley,Famous
My most famous show is the 'Kitchen Show.' More famous than any gallery show or museum show I curated.,Hans-Ulrich Obrist,Famous
Aristotle was famous for knowing everything. He taught that the brain exists merely to cool the blood and is not involved in the process of thinking. This is true only of certain persons.,Will Cuppy,Famous
"I became very famous, as a teenager, and my name and photo were splashed in all the media. They made me larger than life, so I wanted to live larger than life, and the only way to do that was to be intoxicated.",Cat Stevens,Famous
There is this power that comes with being famous.,Rod Stewart,Famous
"I've always had confidence. Before I was famous, that confidence got me into trouble. After I got famous, it just got me into more trouble.",Bruce Willis,Famous
"A famous man once said, 'A sure formula for failure is to try and please everyone.' Some might say I built a career on doing just the opposite of pleasing everyone.",Dan Pena,Famous
"I'm learning as I go. I don't know everything. I never had anybody to look at, nobody ever taught me, and where I'm from I didn't have any famous role models.",Wale,Famous
Did you ever stop to think why cops are always famous for being dumb? Simple. Because they don't have to be anything else.,Orson Welles,Famous
Computers are famous for being able to do complicated things starting from simple programs.,Seth Lloyd,Famous
I don't see myself as famous; I see myself as a normal person with a job that is not very normal. My work life is very out there and very public. But I do my best to maintain my privacy.,Hailey Baldwin,Famous
I'm not famous; I am simply very well-known to certain people. Famous is something different.,Anton Corbijn,Famous
"If you're famous, I don't - for the life of me - I don't understand why any famous person would ever be on Twitter.",George Clooney,Famous
"Maybe to become famous is to reassure yourself that whatever you're lacking inside, you've fulfilled that.",Irrfan Khan,Famous
