quotes,authors,categories
We are dying from overthinking. We are slowly killing ourselves by thinking about everything. Think. Think. Think. You can never trust the human mind anyway. It's a death trap.,Anthony Hopkins,Death
"Grace is what matters in anything - especially life, especially growth, tragedy, pain, love, death. That's a quality that I admire very greatly. It keeps you from reaching out for the gun too quickly. It keeps you from destroying things too foolishly. It sort of keeps you alive.",Jeff Buckley,Death
"There is no such thing as death. In nature nothing dies. From each sad remnant of decay, some forms of life arise so shall his life be taken away before he knoweth that he hath it.",Charles Mackay,Death
"I put for the general inclination of all mankind, a perpetual and restless desire of power after power, that ceaseth only in death.",Thomas Hobbes,Death
Art is the tree of life. Science is the tree of death.,William Blake,Death
"Pay mind to your own life, your own health, and wholeness. A bleeding heart is of no help to anyone if it bleeds to death.",Frederick Buechner,Death
"If you look at the movie 'Belly,' I identify with Sincere the most. I am a gangster. I love my lady to death. I'm not in the game for the wrong reasons. I'm not in the game for the glory. I'm in the game to survive so the people that I love could be straight. I'm a highly intelligent individual.",Kevin Gates,Death
"Sleep after toil, port after stormy seas, Ease after war, death after life does greatly please.",Edmund Spenser,Death
"I have no fear of death. More important, I don't fear life.",Steven Seagal,Death
Absence and death are the same - only that in death there is no suffering.,Theodore Roosevelt,Death
"Let us all be brave enough to die the death of a martyr, but let no one lust for martyrdom.",Mahatma Gandhi,Death
"Death is inevitable, but Life - that's the tricky bit where things happen.",Simon Travaglia,Death
We were aware of the fact that death walks hand in hand with struggle.,Stokely Carmichael,Death
"There are only three events in a man's life; birth, life, and death; he is not conscious of being born, he dies in pain, and he forgets to live.",Jean de la Bruyere,Death
The death of the forest is the end of our life.,Dorothy Stang,Death
"Death surrenders us totally to God: it makes us enter into him; we must, in return, surrender ourselves to death with absolute love and self-abandonment since, when death comes, all we can do is to surrender ourselves completely to the domination and guidance of God.",Pierre Teilhard de Chardin,Death
How strange this fear of death is! We are never frightened at a sunset.,George MacDonald,Death
That which is so universal as death must be a benefit.,Friedrich Schiller,Death
"Serenity is the balance between good and bad, life and death, horrors and pleasures. Life is, as it were, defined by death. If there wasn't death of things, then there wouldn't be any life to celebrate.",Norman Davies,Death
I eat death threats for breakfast!,Miriam Defensor-Santiago,Death
"Let no man be called happy before his death. Till then, he is not happy, only lucky.",Solon,Death
Madness need not be all breakdown. It may also be break-through. It is potential liberation and renewal as well as enslavement and existential death.,R. D. Laing,Death
"Hatred is corrosive of a person's wisdom and conscience; the mentality of enmity can poison a nation's spirit, instigate brutal life and death struggles, destroy a society's tolerance and humanity, and block a nation's progress to freedom and democracy.",Liu Xiaobo,Death
"We should weep for men at their birth, not at their death.",Montesquieu,Death
"Healthcare is a human right. No one should face bankruptcy or death because of lack of healthcare. All Americans - regardless of their health or residential status - should be able to access the healthcare they need, whenever they need it.",Deb Haaland,Death
"If we are to abolish the death penalty, I should like to see the first step taken by my friends the murderers.",Alphonse Karr,Death
"The gods conceal from men the happiness of death, that they may endure life.",Lucan,Death
Belief is the death of intelligence.,Robert Anton Wilson,Death
The 'Course in Miracles' says one day you will realize that death is not the punishment but the reward. And it says that birth is not the beginning of life but a continuation. And physical death is not the end of life but a continuation.,Marianne Williamson,Death
"Animals have a much better attitude to life and death than we do. They know when their time has come. We are the ones that suffer when they pass, but it's a healing kind of grief that enables us to deal with other griefs that are not so easy to grab hold of.",Emmylou Harris,Death
Give the peasants neither life nor death.,Tokugawa Ieyasu,Death
"We cast away priceless time in dreams, born of imagination, fed upon illusion, and put to death by reality.",Judy Garland,Death
"Although many of us fear death, I think there is something illogical about it.",Richard Dawkins,Death
Death gives meaning to our lives. It gives importance and value to time. Time would become meaningless if there were too much of it.,Ray Kurzweil,Death
